# SoFiA source catalogue
# Creator: SoFiA 2.4.1 (23-Mar-2022)
# Time:    Fri, 22 Aug 2025, 08:41:33
#
# Note that the plain-text catalogue is solely intended for
# visual inspection and should not be used for quantitative
# analysis due to limited precision and the lack of Unified
# Content Descriptors.  The XML catalogue should instead be
# imported into Python or VO-compatible software to analyse
# the source parameters measured by SoFiA, e.g. through the
# astropy.io.votable module of Astropy.
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_opt        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_opt_peak
#                           -             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam       Jy/beam             -             -             -       JY/BEAM       JY/BEAM             -             -       Jy/beam           pix           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg           m/s           pix           pix           pix           deg           deg           m/s

  "SoFiA J110800.27+503457.6"            58    192.500022     32.669034     52.527924           190           197            29            37            50            57            55   9.48326e-04      0.002285      0.086911      0.000000             0      0.095486      5.428348      0.645668     -0.743802      2.301785      0.001127      5.659715      5.094823      5.649953      4.234864      3.241915    -22.830331      0.000000      0.000000      0.000000     -1.000000      0.155515      0.196458      0.184064      0.008360    167.001128     50.582662   1.98095e+06           193            35            52    166.998978     50.589143   1.98646e+06
  "SoFiA J110809.41+503311.4"            59    183.746899     22.083696     52.422455           177           189            13            30            50            57            83   8.87207e-04      0.002343      0.122870      0.000000             0      0.044338      5.638146      0.860871     -0.309275      0.515706   8.30047e-04      3.800000      1.216567      6.066946      9.773457      4.545600    -22.772739      8.227418      0.547706    -33.014651     -1.000000      0.174213      0.269479      0.102578      0.007562    167.039226     50.553160   1.98205e+06           186            26            53    167.029445     50.564066   1.97602e+06
  "SoFiA J110456.28+503009.7"            60    367.934890      4.140300     53.397157           362           374             0            10            50            57           148   8.58369e-04      0.002020      0.219006      0.000000             1      0.129371      5.951220      1.158210      0.267128     -0.010535   7.74287e-04      5.662006      4.512385      5.511011      6.729396      4.313676    -78.780571      7.592097      2.203820    -86.042451     -1.000000      0.139943      0.099839      0.069970      0.009420    166.234483     50.502681   1.97187e+06           373             4            54    166.212367     50.502195   1.96558e+06
  "SoFiA J110734.56+514039.4"            61    217.876421    426.773173     54.382466           216           221           425           429            51            56            28      0.001119      0.001628      0.038885      0.000000             0      0.155556      5.400527      0.932230     -1.900770      3.885570      0.001176      2.648306      1.665023      2.518404      3.111152      2.005517     52.843986      0.000000      0.000000      0.000000     -1.000000      0.230132      0.198876      0.143248      0.006221    166.894010     51.677620   1.96158e+06           218           427            54    166.893459     51.678251   1.96558e+06
  "SoFiA J110921.95+505251.7"            62    115.600569    140.546228     54.411160           113           119           138           146            52            56            48      0.001127      0.002421      0.082115      0.000000             0      0.152381      5.785418      0.878791     -0.318980      0.633960   9.47898e-04      4.000000      3.962801      4.000000      3.683883      3.146437    -22.811450      0.000000      0.000000      0.000000     -1.000000      0.128483      0.150908      0.123385      0.006567    167.341448     50.881038   1.96128e+06           116           141            55    167.339706     50.882308   1.95514e+06
  "SoFiA J110655.39+502946.0"            63    254.294074      1.392126     52.808785           248           258             0             4            48            56            57      0.001196      0.002848      0.098886      0.000000             1      0.115152      6.020902      1.334785      3.345476     13.799249      0.001245      8.000000      8.000000      8.000000      5.926855      2.127587    -81.589485      0.000000      0.000000      0.000000     -1.000000      0.273869      0.109603      0.295448      0.009403    166.730791     50.496099   1.97802e+06           256             1            55    166.723342     50.495010   1.95514e+06
  "SoFiA J110904.91+512520.3"            64    133.160856    335.273621     52.518281           130           137           331           340            48            55            51   9.77969e-04      0.002292      0.072853      0.000000             0      0.079687      5.607113      0.929572      0.664729      0.448885   9.01709e-04      7.000000      0.500000      7.000000      5.240651      3.491357     -6.741709      0.000000      0.000000      0.000000     -1.000000      0.160425      0.221893      0.234538      0.006439    167.270461     51.422317   1.98105e+06           133           338            55    167.271268     51.429887   1.95514e+06
  "SoFiA J110444.49+505450.2"            65    378.098327    152.266599     51.833589           371           383           145           159            48            55           143   6.30163e-04      0.002395      0.212359      0.000000             0      0.091667      6.316298      1.211320      0.589972      1.215515   7.57090e-04      6.290058      5.673031      6.524584      6.507737      5.265768     16.133889      3.971000      1.971064     54.462804     -1.000000      0.115340      0.137517      0.096981      0.009053    166.185358     50.913950   1.98820e+06           376           152            50    166.194611     50.913252   2.00735e+06
  "SoFiA J110342.08+515415.0"            66    433.207627    509.257375     51.378060           430           435           507           511            49            54            22   8.55414e-04      0.002321      0.036782      0.000000             1      0.122222      5.139008      0.733361     -2.165823      5.922093      0.001158      5.000000      4.823369      5.000000      3.100251      2.683684     72.437335      0.000000      0.000000      0.000000     -1.000000      0.224634      0.191053      0.270854      0.005430    165.925351     51.904170   1.99296e+06           434           510            53    165.921747     51.906209   1.97602e+06
  "SoFiA J110736.44+513858.8"            67    216.105656    416.711103     45.359280           209           221           409           428            41            53           157   8.32094e-04      0.002836      0.248776      0.000000             0      0.046450      6.192490      1.398849      0.710640      0.890940   8.24114e-04      5.017058      1.306738     11.238310     10.046621      4.976010    -25.670040     11.148514      2.388797    -37.789757     -1.000000      0.127009      0.200464      0.104932      0.010326    166.901835     51.649657   2.05582e+06           219           421            45    166.888920     51.661590   2.05958e+06
  "SoFiA J110430.72+510414.5"            68    390.660282    208.795005     50.771443           385           395           204           213            49            53            60   6.26640e-04      0.002258      0.092625      0.000000             0      0.109091      6.475088      1.885342      1.541493      2.295986   8.26341e-04      3.839727      2.430543      3.587396      6.052087      2.760276     37.855239      3.568024      1.000000      5.370428     -1.000000      0.153006      0.169616      0.067417      0.006401    166.127988     51.070699   1.99929e+06           390           211            51    166.130828     51.076839   1.99690e+06
  "SoFiA J110758.03+503825.0"            69    194.708066     53.403916     50.197645           193           197            49            58            48            53            43   5.89197e-04      0.002081      0.065074      0.000000             0      0.143333      5.164516      1.043944     -0.822619      0.996555      0.001083      4.835456      2.945326      4.833526      4.779045      1.911454    -15.407296      0.000000      0.000000      0.000000     -1.000000      0.119886      0.251945      0.143060      0.007101    166.991792     50.640284   2.00528e+06           196            55            49    166.986157     50.644731   2.01779e+06
  "SoFiA J110520.93+503105.0"            70    344.381869      9.532761     50.520511           340           349             7            13            49            53            65   8.67708e-04      0.002249      0.100652      0.000000             0      0.185714      5.928951      0.974577      0.218175      0.574162   7.51536e-04      4.000000      2.880312      4.000000      4.612749      2.635574    -65.064190      3.702035      1.904860    -70.357043     -1.000000      0.130206      0.097398      0.077659      0.006059    166.337222     50.518054   2.00191e+06           344            10            50    166.338880     50.519358   2.00735e+06
  "SoFiA J110901.87+511953.3"            71    135.766742    302.549890     49.564738           133           139           301           305            48            52            20      0.001238      0.002193      0.031805      0.000000             0      0.114286      6.093944      0.909830      0.898308     -0.183151   6.20059e-04      2.800000      1.000000      2.829735      3.857736      1.743485    -57.613771      2.721297      0.942922    -55.215148     -1.000000      0.150537      0.114927      0.093669      0.002773    167.257799     51.331472   2.01189e+06           137           304            50    167.252363     51.335525   2.00735e+06
  "SoFiA J110854.88+514042.0"            72    143.176391    427.373294     49.318524           141           147           425           430            47            51            33   6.66680e-04      0.002160      0.050299      0.000000             0      0.157143      5.936029      1.136177     -0.523218      0.642752      0.001026      3.009591      1.137796      3.294138      3.278250      2.178722     83.930568      0.000000      0.000000      0.000000     -1.000000      0.195825      0.133936      0.137321      0.005893    167.228655     51.678345   2.01447e+06           142           427            49    167.233914     51.677286   2.01779e+06
  "SoFiA J110225.44+513039.3"            73    506.308340    368.633283     47.361041           501           511           362           374            42            51            84   7.25551e-04      0.002789      0.143992      0.000000             1      0.058741      5.309265      1.226604      0.061879      0.042569      0.001041      4.694075      3.986441      4.454879      7.010079      3.872548    -15.043627      5.832599      1.000000     -3.824933     -1.000000      0.142231      0.231827      0.108774      0.009539    165.605983     51.510907   2.03491e+06           506           372            47    165.607129     51.520271   2.03868e+06
  "SoFiA J110705.48+510855.6"            74    244.809654    236.353230     48.759516           240           247           234           239            45            51            36      0.001151      0.002002      0.057414      0.000000             0      0.107143      5.381689      0.695808      0.127529     -0.697404   9.84973e-04      6.000000      2.131038      6.000000      3.787015      2.290629     67.182942      0.000000      0.000000      0.000000     -1.000000      0.186561      0.132312      0.192750      0.005910    166.772833     51.148778   2.02030e+06           244           237            49    166.776420     51.150573   2.01779e+06
  "SoFiA J110810.45+510557.5"            75    183.596247    218.691652     42.877740           181           187           211           227            39            51            88      0.001024      0.002421      0.153277      0.000000             0      0.056884      5.537499      0.890446      0.148282      0.382863   7.19844e-04      6.800000      6.500000      9.018646      6.243881      2.629198      8.104303      4.099306      2.166176     19.208334    210.251228      0.060186      0.140132      0.130219      0.006753    167.043558     51.099301   2.08175e+06           183           219            45    167.046201     51.100150   2.05958e+06
  "SoFiA J110451.49+503539.1"            76    372.269290     37.112763     49.552737           370           374            34            41            47            51            39   8.98296e-04      0.002019      0.059159      0.000000             0      0.195000      5.437210      0.646158      0.340382      0.115231      0.001108      4.000000      0.500000      4.000000      3.785677      1.978937     17.690276      0.000000      0.000000      0.000000     -1.000000      0.130287      0.210973      0.189514      0.006921    166.214558     50.594193   2.01202e+06           372            37            51    166.215740     50.593885   1.99690e+06
  "SoFiA J110847.53+514301.3"            77    150.096567    441.251526     44.487360           148           152           439           444            40            50            30   6.49176e-04      0.002217      0.049172      0.000000             0      0.090909      4.802866      1.123782     -1.643990      1.559915      0.001218      9.868693      7.533835     10.000000      3.639946      1.274978     38.120708      0.000000      0.000000      0.000000     -1.000000      0.163317      0.195562      0.460352      0.006669    167.198056     51.717023   2.06493e+06           150           441            47    167.198481     51.716323   2.03868e+06
  "SoFiA J110222.04+514107.0"            78    508.502424    431.449971     47.540968           505           511           430           434            46            50            32      0.001221      0.002244      0.054308      0.000000             1      0.182857      5.778227      0.612882      0.606150     -0.909106   9.11183e-04      4.000000      1.326256      4.000000      3.409975      1.918699     80.876625      1.971253      0.841426     74.209845     -1.000000      0.159176      0.100920      0.138744      0.005154    165.591835     51.685288   2.03303e+06           509           431            47    165.589637     51.684016   2.03868e+06
  "SoFiA J110236.90+513722.1"            79    495.012646    408.750565     47.495733           491           500           407           411            44            50            34      0.001001      0.002382      0.057058      0.000000             0      0.097143      5.270363      0.919058     -0.281274      0.319940      0.001033      5.885359      1.360345      6.000000      4.767096      1.808633    -82.762041      0.000000      0.000000      0.000000     -1.000000      0.246215      0.103381      0.174102      0.006022    165.653768     51.622802   2.03351e+06           496           408            48    165.649400     51.620677   2.02824e+06
  "SoFiA J110329.65+513057.7"            80    446.346033    369.672293     47.497678           444           449           365           375            45            49            40      0.001497      0.002254      0.076123      0.000000             0      0.121212      5.581929      0.669044     -0.315524      0.829063      0.001338      3.858197      3.300315      3.863559      5.016812      2.035964    -15.317142      0.000000      0.000000      0.000000     -1.000000      0.132107      0.271811      0.159172      0.008463    165.873554     51.516031   2.03348e+06           447           370            49    165.870618     51.516920   2.01779e+06
  "SoFiA J110741.75+513023.8"            81    211.026056    365.229554     46.840970           206           221           358           376            45            49           112      0.001040      0.002823      0.178098      0.000000             0      0.073684      6.475457      1.342839      0.898518      0.313490   7.28391e-04      3.727419      1.371523      3.808288      8.403729      6.601506    -33.543428      8.666166      3.497877    -48.986376     53.650981      0.165413      0.171445      0.048221      0.007709    166.923957     51.506615   2.04034e+06           208           362            47    166.937421     51.497621   2.03868e+06
  "SoFiA J110432.84+512632.4"            82    387.581319    342.561457     45.501140           377           398           331           349            42            49           211   7.77917e-04      0.002714      0.348641      0.000000             0      0.063098      6.444279      1.754507      1.373021      2.126799   7.71990e-04      5.240644      2.180659      5.121071     12.127961      3.445847    -51.441426      8.708365      2.295968    -47.654149    136.889152      0.157933      0.126697      0.044877      0.011214    166.136842     51.442330   2.05434e+06           387           343            46    166.139417     51.443561   2.04913e+06
  "SoFiA J110736.86+514819.2"            83    215.852156    472.753600     43.881991           212           220           466           479            40            48            83      0.001069      0.003282      0.155748      0.000000             0      0.073192      5.205515      0.954372     -0.523730      0.206842      0.001247      7.558024      3.547805      7.648615      6.748849      3.671671    -18.648590      0.000000      0.000000      0.000000     -1.000000      0.147495      0.236214      0.147812      0.011361    166.903574     51.805335   2.07126e+06           215           471            44    166.907383     51.800458   2.07003e+06
  "SoFiA J110222.37+514152.4"            84    508.121659    435.981291     43.454739           505           511           434           438            41            48            31      0.001000      0.002245      0.051639      0.000000             1      0.110714      5.198861      0.988384     -0.431986     -0.031489      0.001337      7.000000      4.544335      7.000000      4.485863      1.784376    -67.218502      0.000000      0.000000      0.000000     -1.000000      0.299137      0.167816      0.290466      0.007444    165.593225     51.697890   2.07572e+06           506           435            45    165.602801     51.695255   2.05958e+06
  "SoFiA J110551.49+514153.3"            85    313.722179    434.218297     43.788901           311           316           431           438            41            48            52   8.49108e-04      0.001984      0.072164      0.000000             0      0.135417      5.505232      1.025502      0.089677     -0.103616   8.38116e-04      5.800000      5.500000      5.760997      3.881172      2.602448     31.302712      0.000000      0.000000      0.000000     -1.000000      0.124011      0.142855      0.171062      0.006044    166.464532     51.698126   2.07223e+06           314           433            46    166.463307     51.694739   2.04913e+06
  "SoFiA J110325.13+513318.8"            86    450.398816    383.827147     43.387742           446           457           376           393            37            48           157   9.54485e-04      0.002926      0.299820      0.000000             0      0.060571      5.817856      1.086972      0.735348      0.659631   9.92542e-04     10.089920      8.107778     10.139350      9.289282      5.201822     -6.780614     11.294470      2.466289    -14.179771     -1.000000      0.107796      0.192694      0.115375      0.012437    165.854710     51.555216   2.07642e+06           451           389            45    165.851748     51.569564   2.05958e+06
  "SoFiA J110631.38+511207.0"            87    276.872813    255.507443     42.736605           274           280           254           258            39            48            29   7.61253e-04      0.002115      0.043694      0.000000             0      0.082857      4.396199      0.727151     -0.108756     -1.090189      0.001049      8.942726      8.488896      8.918938      2.862440      1.557706     53.674735      0.000000      0.000000      0.000000     -1.000000      0.168891      0.134214      0.380662      0.005651    166.630740     51.201953   2.08323e+06           277           255            40    166.630180     51.200543   2.11183e+06
  "SoFiA J110634.35+504859.6"            88    274.233856    116.760841     44.072019           266           281           112           123            42            47            99   8.69337e-04      0.002248      0.144512      0.000000             0      0.085938      6.154082      1.108408      1.158101      0.904585   6.97968e-04      5.000000      5.000000      5.000000      8.619907      3.817026     68.930140      7.249697      2.186285     71.614861    248.165893      0.188587      0.117645      0.088300      0.006945    166.643145     50.816552   2.06927e+06           278           116            42    166.626592     50.814425   2.09092e+06
  "SoFiA J110725.01+513050.3"            89    226.660813    367.847060     42.652314           223           230           366           370            41            46            30      0.001067      0.001915      0.042285      0.000000             0      0.125000      5.605211      0.545323      0.263815     -0.209071   8.31744e-04      5.000000      0.685655      5.000000      3.583291      2.061347    -87.526754      0.000000      0.000000      0.000000     -1.000000      0.199619      0.110360      0.205913      0.004556    166.854202     51.513981   2.08411e+06           228           368            41    166.848226     51.514412   2.10137e+06
  "SoFiA J110639.60+504750.4"            90    269.265296    109.834127     43.228672           265           274           107           113            41            46            35   6.06819e-04      0.001745      0.045710      0.000000             0      0.083333      5.568917      1.478859     -0.301189      0.423003   8.60193e-04      4.924266      1.091888      4.973654      5.600146      2.732887     76.092873      0.000000      0.000000      0.000000     -1.000000      0.297120      0.165103      0.182454      0.005089    166.665016     50.797324   2.07809e+06           270           108            42    166.661794     50.792228   2.09092e+06
  "SoFiA J110800.89+503913.2"            91    192.005790     58.232277     44.111899           188           195            53            63            40            46            57      0.001136      0.002492      0.101828      0.000000             0      0.092532      6.067522      1.499350      0.649667      0.178480   8.43933e-04      4.240941      1.059351      4.573352      5.251653      3.353639     -9.148037      4.009516      1.055047     14.278337     -1.000000      0.108687      0.166288      0.096704      0.006372    167.003706     50.653669   2.06886e+06           192            60            45    167.003761     50.658580   2.05958e+06
  "SoFiA J110410.59+503851.3"            92    411.043436     56.651800     43.390558           409           413            54            60            40            46            33   9.46467e-04      0.002265      0.058839      0.000000             0      0.134694      5.302959      0.980757     -0.369346     -0.115344      0.001581      4.858739      4.122622      4.767378      3.152351      1.939172     13.502885      0.000000      0.000000      0.000000     -1.000000      0.156777      0.241817      0.246021      0.009080    166.044106     50.647592   2.07639e+06           411            56            42    166.044323     50.645783   2.09092e+06
  "SoFiA J110320.99+513531.4"            93    454.096639    397.133685     40.318226           452           456           393           400            36            45            64   8.36768e-04      0.002351      0.113268      0.000000             0      0.160000      5.082040      1.281919     -0.584224     -0.021069      0.001458      9.000000      8.898041      9.000000      3.508442      1.946610    -20.889530      1.743378      0.000000      6.365126     -1.000000      0.115845      0.176159      0.342088      0.011662    165.837467     51.592053   2.10850e+06           454           398            37    165.837851     51.594463   2.14318e+06
  "SoFiA J110245.42+511601.5"            94    488.903360    280.587809     41.785291           484           493           276           285            38            45            43   6.79880e-04      0.002131      0.067730      0.000000             0      0.053750      4.837596      1.047192     -0.369174     -0.037020   8.25466e-04      7.000000      6.744160      7.000000      6.301519      1.981168     44.938785      5.260052   4.21468e-08     52.862953     -1.000000      0.183055      0.180357      0.172839      0.005413    165.689229     51.267071   2.09317e+06           492           279            43    165.675583     51.262539   2.08047e+06
  "SoFiA J110959.74+505154.9"            95     79.779745    135.195307     42.075425            78            82           132           138            41            45            35      0.001115      0.001721      0.049377      0.000000             0      0.200000      5.404399      0.700181      0.137933      0.293364      0.001264      4.000000      1.533455      4.000000      2.904020      2.351947     -5.155410      0.000000      0.000000      0.000000     -1.000000      0.183861      0.219300      0.191853      0.007476    167.498904     50.865238   2.09014e+06            79           135            42    167.502327     50.864672   2.09092e+06
  "SoFiA J110221.16+515342.8"            96    508.140233    507.030800     33.515298           502           511           502           511            27            44           189   6.10578e-04      0.003248      0.334324      0.000000             1      0.105000      8.665769     14.716276     11.082639    135.784834      0.001049     11.994292      8.957566     11.009931      5.145196      4.576715    -36.636022      5.219868      4.214469      8.823309     -1.000000      0.103369      0.104271      0.160438      0.014420    165.588165     51.895236   2.17962e+06           511           506            31    165.575366     51.892249   2.20592e+06
  "SoFiA J111002.38+514355.3"            97     80.604671    447.248631     38.821328            78            83           443           452            35            44            48      0.001518      0.002930      0.104206      0.000000             0      0.080000      5.614740      0.830190      0.395057      0.278949      0.001697      7.763674      7.409184      7.796537      4.865526      2.211298      5.840314      0.000000      0.000000      0.000000     -1.000000      0.131328      0.276081      0.339342      0.011755    167.509906     51.732038   2.12415e+06            81           445            35    167.508025     51.725803   2.16409e+06
  "SoFiA J110653.96+511204.8"            98    255.645268    255.271615     30.854244           240           272           246           266            19            44          3673   9.07566e-04      0.042517     34.612280      0.000000             0      0.203852     28.438607     24.967655      1.447007      1.730713   5.46802e-04     22.741728     21.397947     21.950594     10.721819      6.506043     84.478640     16.060436      9.475244     78.421743    266.628311      0.005866      0.004073      0.006189      0.033139    166.724848     51.201338   2.20744e+06           254           254            38    166.732141     51.197805   2.13273e+06
  "SoFiA J110757.55+512344.2"            99    196.134586    325.313613     39.826133           193           200           323           328            36            43            44   7.61249e-04      0.001813      0.067008      0.000000             0      0.114583      5.080252      0.929091     -0.755860      0.305354      0.001128      7.000000      1.410263      7.000000      4.096590      2.642260     78.102816      0.000000      0.000000      0.000000     -1.000000      0.225777      0.152002      0.238786      0.007482    166.989778     51.395608   2.11364e+06           195           326            40    166.994840     51.397503   2.11183e+06
  "SoFiA J110415.36+503841.8"           100    406.514137     55.657658     37.488233           404           409            51            61            34            41            44      0.001204      0.002312      0.078297      0.000000             0      0.083333      5.407329      0.637620     -0.442100     -0.209944      0.001114      7.000000      6.521632      7.000000      5.541343      1.705855     18.512289      0.000000      0.000000      0.000000     -1.000000      0.112901      0.254430      0.227934      0.007387    166.063987     50.644946   2.13808e+06           407            53            38    166.061963     50.637551   2.13273e+06
  "SoFiA J110813.41+503838.0"           101    180.079914     54.761370     37.432690           176           186            48            60            31            40           108   7.51816e-04      0.002240      0.176462      0.000000             0      0.075524      6.109543      1.314176      0.084531      0.261367   8.40294e-04      4.076164      1.099063      5.916028      6.657220      4.431850      2.561824      7.218006      1.670824     15.225718     -1.000000      0.110629      0.165947      0.110590      0.008733    167.055890     50.643891   2.13866e+06           178            57            39    167.065045     50.650084   2.12228e+06
  "SoFiA J110642.19+504823.5"           102    266.807953    113.147397     35.717376           262           271           110           116            30            39            47      0.001042      0.002332      0.078274      0.000000             0      0.067143      6.321740      1.020093      0.020390     -0.366731   6.83458e-04      5.800000      2.631193      5.838350      5.256174      1.949077     67.244023      4.756118      0.951378     65.789735    246.236466      0.144018      0.080342      0.138901      0.004686    166.675805     50.806534   2.15659e+06           267           113            34    166.674961     50.806124   2.17455e+06
  "SoFiA J110753.93+512731.5"           103    199.595766    348.030358     34.403403           196           202           340           355            32            38            66   7.65810e-04      0.002940      0.115511      0.000000             0      0.084184      6.164384      1.830484      1.179814      1.303585      0.001003      1.703525      1.064703      3.851749      8.613614      3.111914     -0.570730      0.000000      0.000000      0.000000     -1.000000      0.113730      0.298324      0.088302      0.008150    166.974710     51.458743   2.17033e+06           201           351            35    166.968493     51.467005   2.16409e+06
  "SoFiA J110918.93+505635.4"           104    118.638074    162.887546     34.128697           115           123           160           167            30            38            88   9.07175e-04      0.002736      0.159022      0.000000             0      0.135802      5.017359      1.204584     -0.315545     -0.291553      0.001218      7.518800      4.906414      7.282656      3.331848      2.542687    -54.900777      2.149029      1.635066    -38.914730     -1.000000      0.116298      0.104039      0.149552      0.011429    167.328876     50.943166   2.17320e+06           119           162            33    167.327248     50.940709   2.18500e+06
  "SoFiA J110621.98+512631.1"           105    285.547176    341.928073     31.941871           283           289           339           347            25            36            80      0.001058      0.003345      0.174311      0.000000             0      0.105820      5.505431      1.319354     -0.060861      0.597356      0.001613     10.743669      4.777636     11.000000      4.169764      3.107499     35.262929      2.065303      0.000000     26.008584     -1.000000      0.146221      0.169296      0.296673      0.014427    166.591574     51.441972   2.19607e+06           286           341            32    166.589564     51.439392   2.19546e+06
  "SoFiA J110411.38+504001.7"           106    410.221697     63.680323     34.727990           408           413            62            67            32            36            29   9.96022e-04      0.002093      0.044505      0.000000             0      0.161111      5.759785      0.689232      0.504817     -0.270904      0.001223      4.000000      4.000000      4.000000      2.798881      1.967861     49.277590      0.000000      0.000000      0.000000     -1.000000      0.186398      0.192668      0.208465      0.006588    166.047423     50.667137   2.16694e+06           411            63            36    166.044040     50.665227   2.15364e+06
  "SoFiA J110831.30+503736.3"           107    163.036889     48.672486     32.096049           158           168            45            52            30            36            52   9.08445e-04      0.002420      0.095126      0.000000             0      0.084416      4.963494      0.926533     -1.138500      0.647774      0.001169      5.340942      4.293493      4.966081      5.835503      1.631068    -53.283774      0.000000      0.000000      0.000000     -1.000000      0.218411      0.165957      0.154155      0.008431    167.130400     50.626742   2.19446e+06           164            49            30    167.126190     50.627666   2.21638e+06
  "SoFiA J110557.93+514951.4"           108    307.573816    482.012889     29.008136           304           314           477           486            24            35            61      0.001089      0.003440      0.138534      0.000000             0      0.046212      4.726457      0.921086     -0.941643      0.348560      0.001709     10.774413     10.189705     10.908473      5.779239      3.281858    -46.763249      0.000000      0.000000      0.000000     -1.000000      0.242256      0.203699      0.342851      0.013347    166.491393     51.830953   2.22675e+06           308           482            28    166.489478     51.830913   2.23730e+06
  "SoFiA J110500.93+514848.0"           109    360.454334    475.920974     28.974095           354           368           470           485            21            35           220   8.74478e-04      0.002980      0.420624      0.000000             0      0.061111      5.847686      1.451535      1.070799      2.439628      0.001089     14.000000      7.500000     14.000000      8.099258      5.802869    -47.228809      7.960816      2.342988    -46.289426     -1.000000      0.138308      0.134641      0.150348      0.016158    166.253881     51.813320   2.22711e+06           357           473            28    166.269485     51.805267   2.23730e+06
  "SoFiA J110607.23+514303.5"           110    299.070332    441.193951     33.301606           297           302           439           443            30            34            34      0.001029      0.002946      0.072049      0.000000             0      0.226667      5.895816      1.334165     -0.995010      1.056276      0.001859      1.800000      1.500000      1.783567      2.780776      2.172375    -86.913986      0.000000      0.000000      0.000000     -1.000000      0.225219      0.170309      0.141958      0.010840    166.530113     51.717631   2.18185e+06           299           441            33    166.530431     51.717093   2.18500e+06
  "SoFiA J110441.40+512817.4"           111    379.498935    353.000371     28.600298           371           384           349           358            25            34            79   9.19404e-04      0.002272      0.126779      0.000000             0      0.056429      5.411506      1.154093      0.384928      0.883165   7.76343e-04      8.855991      3.745664      8.884632      7.192668      3.830344    -63.617768      3.479224      1.700030     69.678618     -1.000000      0.178298      0.123236      0.132111      0.006900    166.172509     51.471502   2.23102e+06           379           353            26    166.174734     51.471511   2.25822e+06
  "SoFiA J110223.71+514459.9"           112    506.586271    454.711497     26.646848           502           511           450           460            19            33           142     -0.001394      0.002900      0.264146      0.000000             1      0.086061      6.014206      1.775733     -1.198137      9.959419   9.06211e-04     11.339985      9.861549     12.637974      4.695656      4.220020    -13.063530      4.678187      2.148130    -26.642792    176.502821      0.088484      0.096552      0.153836      0.010799    165.598807     51.749980   2.25145e+06           506           457            27    165.601279     51.756361   2.24776e+06
  "SoFiA J110758.35+512633.6"           113    195.440198    342.253167     29.953622           192           200           338           346            27            33            55      0.001194      0.002414      0.087928      0.000000             0      0.097002      5.879226      0.895318      0.800569      0.336801   7.63415e-04      4.830396      1.936197      4.849245      5.030557      3.002747     46.875372      6.182468      0.720191     34.371447     -1.000000      0.136796      0.129505      0.096511      0.005662    166.993143     51.442655   2.21686e+06           197           341            30    166.986171     51.439190   2.21638e+06
  "SoFiA J110521.72+503345.9"           114    343.551201     25.618813     31.510179           341           346            22            29            28            33            36      0.001086      0.002446      0.062558      0.000000             0      0.125000      5.307029      0.749090     -0.648565      0.863267      0.001166      5.000000      1.535243      5.000000      4.626405      2.283247    -10.885594      0.000000      0.000000      0.000000     -1.000000      0.138147      0.265161      0.191017      0.006999    166.340484     50.562752   2.20058e+06           344            28            33    166.338467     50.569360   2.18500e+06
  "SoFiA J110931.38+511600.8"           115    107.908913    279.525587     30.103843           106           110           277           281            28            32            25      0.001277      0.001933      0.041042      0.000000             0      0.200000      5.349223      0.712044     -1.085314      1.619118      0.001502      3.867822      1.777685      3.858215      2.317549      2.175165    -11.117545      0.000000      0.000000      0.000000     -1.000000      0.199885      0.214107      0.217820      0.007509    167.380736     51.266895   2.21529e+06           109           280            31    167.375911     51.268240   2.20592e+06
  "SoFiA J110616.47+512814.2"           116    290.676138    352.247992     27.654816           286           294           348           356            24            31            68      0.001283      0.003468      0.145086      0.000000             0      0.104938      5.775958      0.982688     -0.036268      0.216567      0.001090      5.742424      4.600207      5.821223      4.484733      2.901163    -48.343526      4.027392      2.142907    -33.140284     -1.000000      0.123570      0.115462      0.114188      0.008987    166.568617     51.470610   2.24091e+06           293           353            26    166.558246     51.472685   2.25822e+06
  "SoFiA J110748.48+514843.0"           117    205.083331    475.159327     25.852713           201           207           471           479            23            30            40      0.001148      0.002424      0.076221      0.000000             0      0.079365      4.887080      0.786215     -1.387139      1.500520      0.001208      7.000000      5.610996      7.000000      4.652346      2.540025      5.784122      0.000000      0.000000      0.000000     -1.000000      0.126707      0.230246      0.267047      0.007638    166.951985     51.811937   2.25976e+06           205           474            23    166.952343     51.808716   2.28960e+06
