# SoFiA source catalogue
# Creator: SoFiA 2.4.1 (23-Mar-2022)
# Time:    Fri, 22 Aug 2025, 08:39:38
#
# Note that the plain-text catalogue is solely intended for
# visual inspection and should not be used for quantitative
# analysis due to limited precision and the lack of Unified
# Content Descriptors.  The XML catalogue should instead be
# imported into Python or VO-compatible software to analyse
# the source parameters measured by SoFiA, e.g. through the
# astropy.io.votable module of Astropy.
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_opt        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_opt_peak
#                           -             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam       Jy/beam             -             -             -       JY/BEAM       JY/BEAM             -             -       Jy/beam           pix           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg           m/s           pix           pix           pix           deg           deg           m/s

  "SoFiA J103606.90+715335.7"            57    118.976248    173.443849     35.327555           115           124           169           181            28            42           125   6.48096e-04      0.003158      0.234785      0.000000             0      0.064103      4.098781      1.382961     -0.055541     -0.575834      0.001265     12.601243     11.876513     12.572490      6.371612      3.951646     18.908263      4.580377      0.972926    -29.526591     -1.000000      0.128556      0.190164      0.224078      0.014146    159.028767     71.893250   6.62611e+06           118           172            36    159.037229     71.889185   6.61887e+06
  "SoFiA J102740.54+713317.8"            58    356.824986     51.036992     35.324339           354           360            47            56            34            41            62   3.76102e-04      0.002258      0.092723      0.000000             0      0.110714      5.302958      2.021688      0.359001     -0.779911   9.77959e-04      4.454415      0.657734      4.633228      4.439612      2.040385     24.634599      2.884660      0.950084     19.416724     -1.000000      0.110140      0.173725      0.142661      0.007700    156.918912     71.554937   6.62614e+06           357            51            34    156.917381     71.554828   6.64040e+06
  "SoFiA J103459.71+724635.4"            59    155.244239    490.812511     33.832556           151           158           487           494            29            39            53   7.68105e-04      0.002487      0.089776      0.000000             0      0.075284      4.437667      1.503249     -0.458136     -0.644512      0.001154     10.000000      6.855503     10.000000      5.135606      2.238446     49.731529      0.000000      0.000000      0.000000     -1.000000      0.191501      0.182083      0.301895      0.008402    158.748789     72.776506   6.64221e+06           157           489            35    158.732059     72.771547   6.62964e+06
  "SoFiA J104039.95+724412.9"            60      3.635557    480.703077     32.159972             0            10           475           485            27            39           272   1.77926e-04      0.002925      0.414784      0.000000             1      0.172918      4.071863      1.822160     -0.003025     -1.028574      0.001277     11.299714      7.596258      9.600487      5.673382      4.156658    -57.647337      6.947839      1.953590    -73.081505     -1.000000      0.124606      0.116479      0.147631      0.021064    160.166442     72.736925   6.66022e+06             0           479            31    160.199814     72.731800   6.67271e+06
  "SoFiA J103524.31+715605.0"            61    139.086092    188.003084     36.545288           136           143           185           191            33            39           106   8.10493e-04      0.002931      0.190810      0.000000             0      0.270408      3.951778      1.394772      0.750248     -0.271332      0.001818      6.000000      6.000000      6.000000      3.504736      2.878223    -61.787661      0.000000      0.000000      0.000000     -1.000000      0.165232      0.147660      0.178901      0.018721    158.851293     71.934731   6.61300e+06           139           188            39    158.852064     71.934719   6.58658e+06
  "SoFiA J103212.93+715108.2"            62    227.983154    157.375931     35.809214           225           235           154           161            33            39            83   4.29218e-04      0.002445      0.128284      0.000000             0      0.134740      3.927425      1.551002      0.022564     -0.860784      0.001557      5.718032      1.471037      5.804977      5.027342      2.605135    -62.174006      0.000000      0.000000      0.000000     -1.000000      0.304106      0.184439      0.165947      0.014186    158.053863     71.852282   6.62092e+06           227           157            36    158.062617     71.851227   6.61887e+06
  "SoFiA J103829.84+724242.6"            63     61.240168    469.669754     33.726588            56            64           467           474            29            38            58      0.001242      0.003237      0.109967      0.000000             0      0.080556      4.449451      1.178459      0.152010     -1.037517   8.89330e-04      8.840086      4.167547      8.886099      4.500501      1.914475     46.293095      2.612680      1.491941     54.437040     -1.000000      0.113849      0.109640      0.165695      0.006773    159.624329     72.711828   6.64335e+06            61           469            33    159.626384     72.709948   6.65117e+06
  "SoFiA J103333.76+720308.1"            64    190.909246    229.613088     36.241405           189           193           227           232            34            38            53   5.64095e-04      0.002501      0.079808      0.000000             0      0.353333      3.479341      1.256443      0.743428      0.264443      0.001582      4.000000      4.000000      4.000000      2.979243      1.813511      6.091462      0.000000      0.000000      0.000000     -1.000000      0.139128      0.212923      0.186240      0.011518    158.390665     72.052238   6.61627e+06           191           231            36    158.389966     72.056092   6.61887e+06
  "SoFiA J103730.41+714824.1"            65     79.251642    143.194670     33.814912            76            81           141           145            31            37            48   7.80963e-04      0.003917      0.085418      0.000000             0      0.228571      3.696022      1.329287      0.442328     -1.044624      0.001708      4.629438      3.466304      4.584421      2.656875      1.690206     62.572767      0.000000      0.000000      0.000000     -1.000000      0.187616      0.139089      0.223383      0.011835    159.376700     71.806698   6.64240e+06            79           143            34    159.378893     71.806139   6.64040e+06
  "SoFiA J103335.84+714520.3"            66    188.908185    122.857311     35.459445           186           191           121           125            33            37            32   9.41277e-04      0.002602      0.056661      0.000000             0      0.213333      4.777012      1.215640     -0.015024     -0.695933      0.001714      2.800000      1.228900      2.802103      2.704027      1.971462     73.844029      0.000000      0.000000      0.000000     -1.000000      0.232588      0.178486      0.154924      0.009698    158.399340     71.755651   6.62469e+06           189           123            35    158.398538     71.756050   6.62964e+06
  "SoFiA J102641.30+721810.9"            67    379.837465    320.768679     32.955197           377           384           318           323            29            36            48   7.02616e-04      0.003271      0.095992      0.000000             0      0.125000      5.348904      1.295671     -0.922596      0.510561      0.001009      6.733115      6.281581      6.759884      4.100278      2.118365     67.597402      3.578396      1.213624     62.092098     -1.000000      0.149188      0.090555      0.156245      0.006992    156.672084     72.303016   6.65165e+06           378           322            36    156.688662     72.306532   6.61887e+06
  "SoFiA J103803.44+714551.5"            68     63.357627    128.363420     33.947726            61            66           126           131            32            36            59      0.001367      0.003335      0.130086      0.000000             0      0.327778      5.195979      1.141854     -0.170986     -0.379001      0.001834      3.649922      2.907780      3.359685      2.749326      2.550190     39.830614      0.000000      0.000000      0.000000     -1.000000      0.149825      0.149842      0.096918      0.014086    159.514333     71.764317   6.64097e+06            64           128            33    159.508542     71.763359   6.65117e+06
  "SoFiA J103745.62+712924.5"            69     69.056620     29.465518     34.361659            67            72            25            34            31            36            48   3.22686e-04      0.002589      0.089365      0.000000             0      0.133333      5.274745      1.260500     -1.683281      3.758675      0.001058      5.000000      5.000000      5.000000      4.777114      2.446719    -10.705429      2.776867      1.134340    -30.905079     -1.000000      0.105804      0.191731      0.158083      0.007327    159.440101     71.490133   6.63651e+06            68            29            35    159.449233     71.488760   6.62964e+06
  "SoFiA J103232.09+720748.8"            70    219.564803    257.472115     31.765844           216           222           253           263            28            35            53   6.26785e-04      0.002473      0.079734      0.000000             0      0.086039      4.024476      1.588324      0.053980     -0.919790      0.001161      4.878168      1.048855      4.973552      6.124088      2.087443    -24.401578      0.000000      0.000000      0.000000     -1.000000      0.167537      0.295607      0.208348      0.008454    158.133693     72.130216   6.66446e+06           218           255            31    158.147733     72.123325   6.67271e+06
  "SoFiA J103048.16+720337.7"            71    267.449009    232.276620     32.673517           264           270           229           236            30            35           142      0.001327      0.005588      0.452822      0.000000             0      0.422619      7.233043      2.360058      0.767853      0.753861      0.001624      4.808622      4.180909      4.655717      3.316298      2.724657     46.084254      3.077810      2.201023     49.680864    269.537854      0.072755      0.070179      0.059412      0.019350    157.700647     72.060458   6.65469e+06           268           232            32    157.695683     72.059687   6.66194e+06
  "SoFiA J103828.89+714514.1"            72     51.306696    124.964351     28.150383            45            57           119           130            24            35           120   7.33621e-04      0.003026      0.233709      0.000000             0      0.064103      4.722065      1.365155     -0.154584     -0.618649      0.001167      5.800000      2.158218      7.263132      6.325283      3.479893    -45.757555      5.714105      1.202955    -39.462989     -1.000000      0.134111      0.138751      0.126377      0.012779    159.620359     71.753904   6.70340e+06            53           127            29    159.605879     71.759697   6.69425e+06
  "SoFiA J103949.77+724824.6"            73     26.851051    505.017781     28.508187            21            31           499           510            23            34           204   3.74040e-04      0.003160      0.366889      0.000000             0      0.128788      4.159522      1.252960     -0.116061     -0.415165      0.001276     10.744569      9.910490     10.565508      4.513836      4.047632    -40.073197      2.903000      2.237965     73.696119     -1.000000      0.102964      0.106436      0.153845      0.018227    159.957395     72.806832   6.69955e+06            27           505            31    159.955990     72.806797   6.67271e+06
  "SoFiA J103806.87+720427.1"            74     64.922403    239.915642     32.353530            62            68           237           242            30            34            44      0.001074      0.002363      0.080212      0.000000             0      0.209524      5.156621      0.867801     -0.677531      0.020241      0.001216      4.000000      3.459988      3.960897      3.434604      2.264764     49.720201      0.000000      0.000000      0.000000     -1.000000      0.146459      0.139331      0.125941      0.008066    159.528633     72.074186   6.65813e+06            64           239            33    159.536718     72.071570   6.65117e+06
  "SoFiA J103426.34+713244.2"            75    164.196967     47.528136     29.223042           159           168            46            50            28            34            37   2.58941e-04      0.002337      0.056689      0.000000             0      0.105714      4.304757      1.483789     -0.888491     -0.288200      0.001049      6.000000      0.557314      6.000000      5.271609      1.825377     76.282130      0.000000      0.000000      0.000000     -1.000000      0.276569      0.121652      0.228571      0.006383    158.609755     71.545621   6.69185e+06           165            47            28    158.602648     71.544184   6.70502e+06
  "SoFiA J102150.16+724308.5"            76    506.660365    474.271030     30.301278           502           511           470           479            27            33            72   6.47176e-04      0.003107      0.123786      0.000000             1      0.102857      4.570543      1.705346      0.134396      0.152358      0.001484      6.000000      6.000000      6.000000      5.336918      4.223078    -71.593692      0.000000      0.000000      0.000000     -1.000000      0.267255      0.215299      0.242637      0.012591    155.458985     72.719039   6.68023e+06           506           472            33    155.465986     72.712807   6.65117e+06
  "SoFiA J103545.96+713758.3"            77    126.984896     79.530360     28.589348           124           130            77            82            24            32            51   8.31293e-04      0.002679      0.079473      0.000000             0      0.134921      3.541760      1.202299      0.224511     -0.604868      0.001416      8.000000      7.966172      8.000000      3.989443      1.703733     54.014590      0.000000      0.000000      0.000000     -1.000000      0.218760      0.174998      0.354408      0.010112    158.941495     71.632856   6.69867e+06           125            81            31    158.959236     71.636834   6.67271e+06
  "SoFiA J103521.21+724603.1"            78    145.642245    487.737275     28.416555           144           148           486           490            26            31            29      0.001214      0.002588      0.061273      0.000000             0      0.193333      5.726059      0.967640     -2.022179      7.387857      0.001369      5.000000      5.000000      5.000000      2.411641      1.882343    -32.969355      0.000000      0.000000      0.000000     -1.000000      0.128025      0.140935      0.265622      0.007372    158.838363     72.767530   6.70053e+06           145           488            26    158.844426     72.768229   6.72657e+06
  "SoFiA J102242.59+721511.2"            79    489.273662    305.774295     27.199751           487           491           303           308            25            29            29   6.46628e-04      0.002645      0.057366      0.000000             0      0.193333      4.814667      1.286980     -1.055874      0.772200      0.001528      3.576828      2.814490      3.538808      3.271195      1.457917     31.909370      0.000000      0.000000      0.000000     -1.000000      0.154794      0.205419      0.151006      0.008226    155.677471     72.253108   6.71364e+06           488           306            28    155.688999     72.253860   6.70502e+06
  "SoFiA J102824.33+721257.8"            80    333.235065    288.744048     27.000975           331           335           286           291            25            29            31      0.001186      0.002060      0.051501      0.000000             0      0.206667      4.325129      0.823523     -0.202956     -0.259166      0.001583      4.000000      4.000000      4.000000      3.306451      1.442174     39.560393      0.000000      0.000000      0.000000     -1.000000      0.197820      0.228874      0.215151      0.008814    157.101374     72.216060   6.71578e+06           334           288            27    157.094499     72.213968   6.71579e+06
  "SoFiA J102330.90+715536.6"            81    470.971716    187.631913     24.259020           469           473           186           190            21            27            20   8.63890e-04      0.001893      0.025493      0.000000             0      0.114286      3.610615      1.247757      0.319833     -1.434953      0.001310      6.000000      5.863190      6.000000      2.899390      1.228348     48.644081      0.000000      0.000000      0.000000     -1.000000      0.256680      0.234433      0.484118      0.005858    155.878761     71.926839   6.74532e+06           471           187            27    155.878689     71.925082   6.71579e+06
  "SoFiA J103722.05+724913.7"            82     92.441582    507.929169     22.714629            88            96           505           511            19            25            36   6.58284e-04      0.002655      0.073574      0.000000             1      0.081633      5.654072      1.463547     -0.868728      0.498795   8.93323e-04      1.664987      1.040617      1.852057      5.030259      2.055764     53.120557      6.403019           nan     49.697023     -1.000000      0.160301      0.127449      0.085926      0.005360    159.341880     72.820475   6.76196e+06            90           510            23    159.365339     72.826052   6.75889e+06
  "SoFiA J104013.96+724728.6"            83     15.924430    499.808660     22.074875            13            19           498           502            21            25            22      0.001009      0.002314      0.041170      0.000000             0      0.125714      5.209064      1.005879     -0.741220      0.969860      0.001320      2.417742      1.520575      2.374773      3.989122      1.492973     70.135536      0.000000      0.000000      0.000000     -1.000000      0.291550      0.154695      0.135374      0.006192    160.058178     72.791264   6.76886e+06            18           499            22    160.038421     72.789234   6.76967e+06
  "SoFiA J104044.18+724543.4"            84      2.111745    489.820917     21.983181             0             4           488           492            20            24            26      0.001112      0.002562      0.041307      0.000000             1      0.208000      6.403759      0.954483      0.163840     -1.214394   6.08442e-04      4.000000      1.000000      4.000000      2.938087      2.112985    -89.324398      3.186651      1.177877    -75.471017     -1.000000      0.109781      0.081593      0.097489      0.003102    160.184068     72.762068   6.76985e+06             3           490            22    160.175814     72.762663   6.76967e+06
  "SoFiA J104034.01+724628.4"            85      6.802858    494.131546     18.885891             2            10           490           502            16            22            81   3.18480e-04      0.002123      0.121953      0.000000             0      0.098901      5.423881      1.070126     -1.450152      3.186262   8.74905e-04      6.000000      5.404165      6.000000      6.524011      3.024516     22.366294      4.879234      1.067418     30.664532     -1.000000      0.118580      0.192139      0.133236      0.007874    160.141693     72.774543   6.80323e+06             8           491            17    160.129337     72.765978   6.82356e+06
  "SoFiA J103344.75+715445.6"            86    185.310088    179.424020     19.455465           179           189           176           183            16            22            56   6.17223e-04      0.002633      0.102426      0.000000             0      0.090909      4.978711      1.637206     -0.253640     -0.963593   9.89155e-04      6.000000      4.340114      6.000000      5.606045      2.119751     61.851724      2.698890      0.314218     72.911306     -1.000000      0.171553      0.112504      0.151338      0.007402    158.436453     71.912675   6.79709e+06           184           180            22    158.448228     71.914237   6.76967e+06
  "SoFiA J102803.84+715615.3"            87    343.950120    188.623707     18.065254           340           349           186           191            15            20            41   8.53485e-04      0.002031      0.058822      0.000000             0      0.113889      5.654307      0.998701     -0.854335      0.587536   9.23629e-04      4.696555      1.110637      4.880091      4.519187      2.599185    -86.698999      0.000000      0.000000      0.000000     -1.000000      0.233695      0.129749      0.155443      0.005914    157.015982     71.937597   6.81207e+06           344           189            19    157.015491     71.938640   6.80200e+06
  "SoFiA J103457.98+713236.7"            88    149.162170     46.985149     18.459077           147           151            45            49            16            20            14   6.41012e-04      0.002139      0.022144      0.000000             0      0.112000      4.735978      1.415328     -1.042528      0.030602      0.001064      2.842041      1.169945      2.869866      2.370781      1.950712    -60.024366      0.000000      0.000000      0.000000     -1.000000      0.233960      0.179865      0.200266      0.003983    158.741601     71.543514   6.80783e+06           147            47            18    158.760572     71.543462   6.81278e+06
  "SoFiA J103342.41+713730.3"            89    185.344306     75.888458     14.116971           182           188            73            78             9            16            42   6.91395e-04      0.002311      0.072724      0.000000             0      0.125000      5.543496      1.079869     -0.898436      0.663487   9.49715e-04      4.406650      1.189111      7.000000      3.539080      2.003663     45.001011      2.327292   2.10734e-08     17.210647     -1.000000      0.118994      0.119744      0.167055      0.006155    158.426721     71.625086   6.85464e+06           185            77            15    158.429855     71.628164   6.84512e+06
  "SoFiA J102306.28+721802.7"            90    477.870052    322.538984      8.260644           475           482           317           326             5            11            54   4.63133e-04      0.002344      0.085193      0.000000             0      0.096429      5.550969      1.493500     -0.350954     -0.217069   8.50695e-04      6.000000      4.500000      6.000000      5.269602      2.379230     30.608147      4.340382      1.603554     22.867494     -1.000000      0.132537      0.176393      0.142888      0.006251    155.776167     72.300746   6.91780e+06           477           325             9    155.783354     72.307660   6.90982e+06
  "SoFiA J102322.38+721757.0"            91    470.552868    321.722919      8.072196           468           473           317           325             6            11            32      0.001412      0.002240      0.056041      0.000000             0      0.098765      5.634660      0.457324      0.315022     -0.950766   7.06486e-04      5.000000      3.500000      5.000000      5.175124      2.388546      9.366785      3.617890      1.099474     24.985223    198.434949      0.090616      0.186335      0.111458      0.003996    155.843235     72.299157   6.91983e+06           470           322             9    155.848201     72.299976   6.90982e+06
  "SoFiA J102254.46+721929.7"            92    482.954579    331.414871      3.655530           476           491           325           341             1            10           177  -1.97688e-04      0.002585      0.257421      0.000000             0      0.065074      4.612060      1.553147     -0.969028      1.146918   7.34765e-04      6.541690      5.765142      6.290836      7.693882      7.412777    -86.294943      8.749587      4.940880    -63.676954    201.398290      0.142565      0.131716      0.074636      0.009775    155.726923     72.324903   6.96748e+06           480           328             3    155.755009     72.315706   6.97455e+06
  "SoFiA J103230.84+721724.7"            93    220.441470    315.060855      7.267713           218           223           310           319             4             9            34   6.40948e-04      0.002016      0.048330      0.000000             0      0.094444      4.334789      1.112116     -0.384895     -1.228934      0.001030      4.438172      3.351000      4.092829      5.057388      2.289417    -17.948947      0.000000      0.000000      0.000000     -1.000000      0.165330      0.303916      0.182820      0.006008    158.128491     72.290195   6.92851e+06           221           318             9    158.123529     72.298368   6.90982e+06
  "SoFiA J103555.88+712505.0"            94    120.799536      2.313517      3.984138           118           125             0             5             1             9            30   7.51967e-04      0.002236      0.048081      0.000000             1      0.069444      5.162752      1.457170     -0.418923     -0.335295      0.001051      8.000000      5.066835      8.000000      4.120155      1.913906     50.016688      0.000000      0.000000      0.000000     -1.000000      0.197541      0.180911      0.352087      0.005759    158.982829     71.418064   6.96393e+06           121             3             1    158.981198     71.419981   6.99614e+06
  "SoFiA J102220.77+724721.4"            95    492.091855    499.021048      4.753736           489           497           496           504             2             8            57   5.84855e-04      0.002823      0.087680      0.000000             0      0.100529      3.630271      1.310752      0.037444     -0.609480      0.001193      6.000000      4.707731      6.000000      4.576369      3.229423     35.018277      0.000000      0.000000      0.000000     -1.000000      0.178349      0.190734      0.173957      0.009004    155.586544     72.789283   6.95563e+06           493           497             6    155.578730     72.783579   6.94218e+06
  "SoFiA J103217.15+724630.9"            96    227.439802    489.645418      5.585714           224           230           486           493             3             8            35   6.92775e-04      0.002082      0.052443      0.000000             0      0.104167      5.625875      1.070760     -0.773070      2.083758   8.80555e-04      5.000000      4.872444      5.000000      4.344921      2.366080     21.672009      0.000000      0.000000      0.000000     -1.000000      0.144648      0.203009      0.191491      0.005209    158.071448     72.775253   6.94665e+06           228           491             7    158.066246     72.779023   6.93140e+06
  "SoFiA J102710.87+723147.7"            97    364.974232    402.201743      4.289857           360           369           397           406             2             6            35      0.001063      0.002459      0.058089      0.000000             0      0.070000      5.000046      0.812528     -1.027958      1.139900   8.82876e-04      4.000000      3.514698      4.000000      5.310946      2.845259    -36.055822      2.005154      0.796205    -41.240796     -1.000000      0.182072      0.211705      0.133304      0.005223    156.795287     72.529926   6.96064e+06           365           403             6    156.794924     72.532142   6.94218e+06
  "SoFiA J103216.54+714038.7"            98    226.028621     94.435501      2.864490           221           231            89            99             2             6            81   6.11025e-04      0.002515      0.138815      0.000000             0      0.133884      5.832021      1.213297     -0.421087      0.874637   7.20237e-04      1.878847      1.459313      1.872781      6.102094      4.064557    -62.619632      5.878210      3.483408    -79.209828    262.031687      0.131990      0.104984      0.048984      0.006482    158.068912     71.677423   6.97602e+06           224            95             2    158.086859     71.678966   6.98535e+06
  "SoFiA J102834.05+713758.9"            99    331.118843     78.816914      2.273728           329           333            76            82             1             6            21   4.47579e-04      0.003021      0.048929      0.000000             0      0.100000      5.334463      1.397782     -1.557592      1.896469   7.61957e-04      5.000000      0.536398      5.000000      3.349377      1.370460     29.899805      3.363045      1.383196     28.134594     23.713831      0.080575      0.115947      0.150698      0.003492    157.141877     71.633029   6.98239e+06           331            79             1    157.142906     71.633541   6.99614e+06
