# SoFiA source catalogue
# Creator: SoFiA 2.4.1 (23-Mar-2022)
# Time:    Fri, 22 Aug 2025, 09:01:53
#
# Note that the plain-text catalogue is solely intended for
# visual inspection and should not be used for quantitative
# analysis due to limited precision and the lack of Unified
# Content Descriptors.  The XML catalogue should instead be
# imported into Python or VO-compatible software to analyse
# the source parameters measured by SoFiA, e.g. through the
# astropy.io.votable module of Astropy.
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_opt        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_opt_peak
#                           -             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam       Jy/beam             -             -             -       Jy/beam       Jy/beam             -             -       Jy/beam           pix           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg           m/s           pix           pix           pix           deg           deg           m/s

  "SoFiA J230405.58+124032.3"           107    330.740246    383.020188     74.726820           321           341           377           389            69            82           295     -0.001005      0.005557      0.823532      0.000000             4      0.077185      5.691579      2.303432     -0.680713      1.514925      0.001850     12.828614     12.264230     12.960840      8.708774      5.020971     65.320550      6.305737      4.564589     29.088032     -1.000000      0.163219      0.108468      0.152152      0.031773    346.023243     12.675643   2.45364e+06           332           386            72    346.019649     12.683917   2.46278e+06
  "SoFiA J230355.68+121350.9"           108    345.378055    222.891822     77.869882           342           349           220           226            77            82            31     -0.001253      0.003246      0.069344      0.000000             0      0.092262      4.643654      2.243572     -1.244322      0.262233      0.001831      5.000000      0.500000      5.000000      4.672197      2.329116    -61.114062      0.000000      0.000000      0.000000     -1.000000      0.293028      0.214991      0.258506      0.010194    345.982002     12.230804   2.44311e+06           347           223            77    345.977392     12.231100   2.44602e+06
  "SoFiA J230540.17+121327.7"           109    192.205430    220.550435     55.260259           173           204           207           233            41            82          2262     -0.002288      0.005842      4.721962      0.000000             0      0.062335      2.583529      2.260242      0.889083      0.235372      0.001645     33.257431     10.381560     33.560964     11.940707      9.126956     45.189242     12.294294      7.650686     27.730064     31.201545      0.082936      0.081757      0.167417      0.078222    346.417360     12.224358   2.51890e+06           193           223            51    346.415107     12.231164   2.53319e+06
  "SoFiA J230339.87+120434.5"           110    368.624899    167.273990     73.069583           362           378           160           175            65            82           223     -0.001480      0.004996      0.557650      0.000000             4      0.045547      4.321844      2.441430     -0.830296     -0.848268      0.001598     16.778685     16.363515     16.922398      8.518155      4.683693     33.226157      7.924337      1.878536     26.379674     -1.000000      0.133754      0.148576      0.249692      0.023870    345.916113     12.076241   2.45920e+06           366           169            73    345.923564     12.081044   2.45943e+06
  "SoFiA J230505.78+115600.6"           111    242.595517    115.826192     76.301346           236           251           107           124            68            82           170     -0.001786      0.005109      0.397174      0.000000             4      0.039352      4.009100      2.836333     -0.612221     -1.289631      0.001689     13.478152     12.717142     13.737383      9.175308      7.468464     27.547756      9.692984      4.536893    -83.346301     -1.000000      0.187715      0.206202      0.217337      0.022020    346.274099     11.933512   2.44836e+06           249           118            81    346.255916     11.939552   2.43262e+06
  "SoFiA J230440.78+120056.2"           112    279.290190    145.380598     77.607178           273           284           141           147            76            81            62  -6.16521e-04      0.004056      0.141968      0.000000             0      0.123016      3.932762      2.804953     -0.040303     -1.424935      0.001822      4.329072      2.786709      4.188812      6.151105      2.442421    -75.079283      5.559399      0.000000    -77.124651     -1.000000      0.302022      0.181236      0.122940      0.014346    346.169898     12.015603   2.44399e+06           282           146            78    346.162201     12.017322   2.44267e+06
  "SoFiA J230345.17+121401.5"           113    360.786729    223.972673     77.644563           359           364           221           227            75            80            56  -8.82340e-04      0.004696      0.092504      0.000000             0      0.222222      2.418227      2.616496      0.321442     -1.715031      0.002861      4.762293      4.476433      4.817010      3.153773      2.320744    -12.821838      0.000000      0.000000      0.000000     -1.000000      0.283371      0.301608      0.347472      0.021412    345.938203     12.233763   2.44386e+06           360           224            79    345.940439     12.233841   2.43932e+06
  "SoFiA J230451.20+122735.1"           114    263.981272    305.270650     74.429113           259           270           303           308            71            79           111     -0.001006      0.004227      0.212703      0.000000             0      0.171296      2.818381      2.400972      0.029446     -1.539226      0.001937      7.835675      7.499338      7.842728      5.448186      2.642059     85.480464      0.000000      0.000000      0.000000     -1.000000      0.229632      0.116333      0.216610      0.020413    346.213337     12.459751   2.45464e+06           263           304            71    346.216129     12.456222   2.46613e+06
  "SoFiA J230500.17+122735.9"           115    250.847522    305.349895     75.732475           248           257           303           309            72            78            63  -6.42505e-04      0.003471      0.150887      0.000000             0      0.128571      4.699600      2.259046     -0.963172     -0.358524      0.001396      4.102197      3.185197      3.961482      4.323159      2.558844     54.009363      1.966722      1.381639     14.406303     -1.000000      0.138036      0.125061      0.080582      0.011081    346.250699     12.459972   2.45027e+06           250           307            75    346.253111     12.464555   2.45273e+06
  "SoFiA J230623.17+122744.9"           116    129.274540    306.336014     76.013346           122           136           304           309            74            78            55  -5.60603e-04      0.004862      0.115044      0.000000             0      0.122222      2.541810      2.001321      0.558472     -1.095046      0.001430      3.813399      2.117967      3.773435      6.581227      1.808295    -85.547842      2.586475      1.360300    -79.751612     -1.000000      0.335505      0.093579      0.101499      0.010606    346.596554     12.462475   2.44933e+06           130           306            75    346.594489     12.461544   2.45273e+06
  "SoFiA J230333.72+122442.9"           117    377.485068    288.124879     73.780665           371           383           283           293            70            78           114     -0.001374      0.005511      0.292920      0.000000             0      0.088578      4.745581      2.981747     -0.552167     -0.635960      0.001651      1.667581      1.042238      8.000000      6.190020      4.861161    -74.877025      7.375767      1.405240     -8.274722     -1.000000      0.173172      0.130036      0.100665      0.017626    345.890505     12.411908   2.45681e+06           382           287            74    345.877668     12.408766   2.45608e+06
  "SoFiA J230618.31+120541.8"           118    136.224075    174.012946     73.169850           129           147           166           181            69            77           149     -0.001217      0.004778      0.442053      0.000000             4      0.054459      5.233868      2.398388     -0.282836      1.807727      0.001703      8.000000      1.116114      8.000000      8.049606      4.914723    -66.385271      7.398250      2.055361    -72.128003     -1.000000      0.167783      0.133597      0.111963      0.020791    346.576308     12.094936   2.45886e+06           133           174            73    346.585467     12.094888   2.45943e+06
  "SoFiA J230538.17+124036.7"           119    195.244802    383.451863     55.933427           174           227           373           394            42            76          1440     -0.001718      0.006557      4.113703      0.000000             4      0.034632      6.163569      4.349745      2.631947     22.012055      0.001821     26.694484     12.621322     34.000000     29.519296      5.979259    -89.204558     33.091985      4.731721    -88.786699     90.161383      0.224430      0.048588      0.146357      0.069115    346.409023     12.676870   2.51664e+06           184           385            56    346.441043     12.681148   2.51642e+06
  "SoFiA J230419.44+120540.4"           120    310.569080    173.819733     70.521106           305           316           167           182            63            76           137     -0.001058      0.004573      0.403309      0.000000             0      0.050967      4.978979      2.341183     -1.000444     -0.074206      0.001857      5.103368      0.998232     10.146530      8.615016      4.212067      9.699602      4.999442      1.973794      3.211374     -1.000000      0.113772      0.231949      0.160874      0.021730    346.081020     12.094566   2.46774e+06           310           174            71    346.082636     12.095068   2.46613e+06
  "SoFiA J230319.03+121631.3"           121    399.082918    238.996539     70.181898           392           406           231           246            66            75           199  -8.94687e-04      0.005625      0.573884      0.000000             4      0.082917      5.590954      2.464637     -0.789696      0.338797      0.001949      8.288355      1.006141      8.686447      8.058561      6.363647     63.322280      9.422001      0.824604     85.807472     -1.000000      0.174850      0.167553      0.110292      0.027492    345.829286     12.275356   2.46888e+06           401           234            70    345.823858     12.261469   2.46949e+06
  "SoFiA J230423.61+115608.0"           122    304.483289    116.568930     74.028583           300           309           114           119            71            75            43      0.001139      0.004078      0.134130      0.000000             4      0.143333      7.838777      2.947780      1.293618      0.916120      0.003274      4.000000      0.500000      4.000000      5.241657      2.208847     86.772616      0.000000      0.000000      0.000000     -1.000000      0.420749      0.189069      0.242860      0.021471    346.098390     11.935543   2.45598e+06           307           116            75    346.091245     11.933959   2.45273e+06
  "SoFiA J230610.29+120919.7"           123    148.015379    195.791627     70.831387           141           155           191           200            70            74            74      0.002366      0.004568      0.256976      0.000000             0      0.098667      5.947677      0.657051      0.554311     -0.819869      0.002199      2.190610      0.500000      4.000000      8.281537      3.752949     89.318440      0.000000      0.000000      0.000000     -1.000000      0.292175      0.143255      0.105513      0.018915    346.542880     12.155472   2.46670e+06           152           196            70    346.531558     12.156063   2.46949e+06
  "SoFiA J230448.35+120433.6"           124    268.167671    167.125979     72.921782           266           271           165           170            70            74            27     -0.001544      0.005956      0.104086      0.000000             0      0.150000      6.090884      2.621394     -1.328884      1.349317      0.002130      1.592601      0.995376      0.000000      3.124538      2.304186     38.579237      0.000000      0.000000      0.000000     -1.000000      0.143038      0.147820      0.043479      0.011066    346.201478     12.076014   2.45969e+06           268           167            73    346.201954     12.075664   2.45943e+06
  "SoFiA J230515.23+124342.7"           125    228.820771    402.035843     68.077834           218           236           399           405            67            73            87      0.001020      0.004880      0.294107      0.000000             4      0.093448      7.719125      2.556422      0.601200      0.410092      0.002521      0.803492      0.502182      6.000000      9.460134      2.698555    -88.578016      0.000000      0.000000      0.000000     -1.000000      0.389607      0.112028      0.189808      0.023518    346.313442     12.728537   2.47593e+06           225           402            67    346.324322     12.728434   2.47954e+06
  "SoFiA J230432.54+123553.3"           126    291.297016    355.099178     71.144087           281           303           348           358            68            73           109  -7.59215e-04      0.004568      0.342371      0.000000             0      0.071805      5.751858      1.778141     -1.192412      3.777094      0.002053      4.075506      1.007346      4.387298     12.272594      4.111004    -87.037341     18.681112   1.68587e-07     84.465677     -1.000000      0.362659      0.131598      0.073508      0.021435    346.135576     12.598147   2.46565e+06           282           356            71    346.162037     12.600658   2.46613e+06
  "SoFiA J230553.20+123627.1"           127    173.225358    358.502679     67.715780           170           180           354           365            58            73           163     -0.001407      0.005190      0.226681      0.000000             0      0.077178      1.915263      2.420462      0.689255     -1.312299      0.001794     14.015881      6.615468     14.146264      5.719620      3.610886      9.213431      5.239646      0.000000     17.198603     -1.000000      0.140198      0.220152      0.386274      0.022900    346.471653     12.607519   2.47714e+06           174           356            73    346.469442     12.600569   2.45943e+06
  "SoFiA J230546.24+115946.2"           128    183.242771    138.408454     70.859651           179           187           136           140            69            73            45     -0.001523      0.005303      0.120955      0.000000             0      0.200000      3.798710      2.602587     -0.642910     -1.396398      0.002218      3.528319      2.756867      3.511914      4.412183      2.119619    -89.451220      0.000000      0.000000      0.000000     -1.000000      0.246317      0.119145      0.121931      0.014879    346.442658     11.996166   2.46660e+06           182           139            70    346.446188     11.997807   2.46949e+06
  "SoFiA J230555.76+123930.7"           129    169.484530    376.869217     67.444109           168           172           374           379            65            71            18   9.86082e-05      0.003492      0.042425      0.000000             4      0.085714      4.911685      2.890359     -0.215373     -1.325130      0.001644      3.800000      1.001932      6.000000      3.469193      1.853356     25.431334      0.000000      0.000000      0.000000     -1.000000      0.207488      0.287317      0.273134      0.006976    346.482350     12.658528   2.47805e+06           168           378            68    346.486580     12.661666   2.47619e+06
  "SoFiA J230610.23+123214.5"           130    148.268736    333.273238     67.951420           143           153           328           338            65            71           134  -7.81635e-04      0.003451      0.158926      0.000000             0      0.158205      1.545532      1.727573      1.223230      0.636583      0.001592      5.658582      3.339959      5.504456      7.003992      2.759937     50.094091      0.000000      0.000000      0.000000     -1.000000      0.287432      0.230000      0.170627      0.018431    346.542607     12.537366   2.47635e+06           145           337            69    346.551921     12.547708   2.47284e+06
  "SoFiA J230453.59+122739.8"           131    260.488408    305.740583     57.322668           248           270           300           315            47            71           591     -0.002986      0.006721      1.270067      0.000000             0      0.064239      3.076617      2.863723     -0.027811     -1.465002      0.002048     22.544290     16.691980     22.718410     11.155712      4.533409     85.438461     10.217986      1.722641     86.756261    265.402264      0.176056      0.085098      0.208310      0.049795    346.223273     12.461057   2.51199e+06           265           306            49    346.210438     12.461777   2.53990e+06
  "SoFiA J230433.92+115619.8"           132    289.352897    117.751401     68.601081           283           296           114           123            67            71            90     -0.001469      0.005235      0.326676      0.000000             0      0.128571      5.524496      1.760233     -1.687346      4.867719      0.002795      4.000000      4.000000      4.000000      7.093027      3.685042    -83.881311      0.000000      0.000000      0.000000     -1.000000      0.274034      0.168994      0.136546      0.026512    346.141346     11.938846   2.47417e+06           287           117            67    346.148027     11.936761   2.47954e+06
  "SoFiA J230523.69+124031.9"           133    216.426494    382.962304     65.610782           207           224           376           387            64            70           107     -0.001433      0.004724      0.330244      0.000000             0      0.070767      5.543486      1.727454     -1.469501      2.452153      0.001870      4.582097      2.002228      4.644413      7.924223      5.823575    -76.932597      0.000000      0.000000      0.000000     -1.000000      0.230067      0.163233      0.101266      0.019341    346.348714     12.675541   2.48420e+06           219           386            64    346.341390     12.683982   2.48960e+06
  "SoFiA J230402.02+121712.7"           134    336.063538    243.062526     67.577508           328           342           238           248            66            70           131  -4.74988e-04      0.004964      0.445246      0.000000             0      0.158788      5.853722      2.104590     -1.385813      2.459218      0.003051      4.000000      4.000000      4.000000      7.423465      4.100450     65.310499      0.000000      0.000000      0.000000     -1.000000      0.267384      0.195078      0.135949      0.034918    346.008429     12.286857   2.47761e+06           338           241            66    346.002929     12.281123   2.48289e+06
  "SoFiA J230450.02+120037.6"           135    265.725320    143.525984     69.127108           263           268           141           147            66            70            28  -8.18607e-04      0.004790      0.097819      0.000000             0      0.133333      5.381145      2.191244     -1.796596      2.493865      0.002429      2.260219      0.493111      4.000000      4.053623      2.171069     -7.720066      0.000000      0.000000      0.000000     -1.000000      0.140574      0.249627      0.170562      0.012851    346.208422     12.010458   2.47241e+06           265           144            70    346.210482     12.011775   2.46949e+06
  "SoFiA J230424.64+120506.6"           136    302.949684    170.432878     63.236646           299           306           168           173            60            69            62  -2.38352e-04      0.004034      0.112303      0.000000             0      0.129167      2.528402      2.418190      0.296070     -1.841245      0.002053      8.824465      1.057948      8.928860      4.403307      2.135737     65.619391      0.000000      0.000000      0.000000     -1.000000      0.293728      0.167598      0.379056      0.016168    346.102670     12.085169   2.49216e+06           304           170            61    346.099687     12.083965   2.49966e+06
  "SoFiA J230511.87+124349.3"           137    233.733712    402.692592     49.065651           212           272           397           406            43            68           355     -0.001443      0.007055      1.409152      0.000000             4      0.022383      6.074689      2.068397     -0.518978      2.719988      0.002212     10.120103      0.500000     22.469558     29.767202      2.315591    -86.740742     16.428488      1.540680    -88.469815    270.053131      0.461892      0.050202      0.238701      0.041677    346.299451     12.730364   2.53968e+06           228           403            43    346.315780     12.731214   2.56002e+06
  "SoFiA J230548.90+121635.4"           138    179.421588    239.334241     67.373146           176           181           237           242            61            68            35     -0.002384      0.005276      0.043432      0.000000             0      0.121528      2.117316      3.198986      0.387763     -1.647407      0.002392      2.130339      0.500000      0.000000      3.751690      1.611726     47.813382      0.000000      0.000000      0.000000     -1.000000      0.269347      0.250426      0.551362      0.014152    346.453738     12.276509   2.47829e+06           180           238            68    346.452091     12.272804   2.47619e+06
  "SoFiA J230556.11+115957.0"           139    168.763139    139.498472     57.412153           159           178           137           143            48            68           196     -0.002483      0.005600      0.577278      0.000000             4      0.066667      5.572303      2.208109     -1.196248      3.363475      0.002605     20.000000     14.465314     20.000000      8.913576      2.380600     87.397232      2.578027      1.487040     60.606588     -1.000000      0.268354      0.069635      0.342822      0.036470    346.483780     11.999160   2.51169e+06           170           139            54    346.480266     11.997778   2.52313e+06
  "SoFiA J230629.61+122734.1"           140    119.842872    305.271127     62.038565           113           126           303           308            59            67            74  -8.19326e-04      0.004300      0.198820      0.000000             4      0.097884      4.210871      2.542024     -0.482871     -1.095561      0.002200      6.800000      1.208415      8.000000      7.118615      2.323697    -82.490416      0.000000      0.000000      0.000000     -1.000000      0.318109      0.118382      0.194048      0.018924    346.623381     12.459480   2.49617e+06           118           304            61    346.628618     12.455942   2.49966e+06
  "SoFiA J230405.09+124023.8"           141    331.461298    382.173942     54.311071           324           346           371           390            42            66           667     -0.001549      0.006541      1.995216      0.000000             4      0.058000      8.470737     14.210921      6.936654     57.191551      0.002331     22.796888     18.718854     24.000000     11.401700      5.591899     56.962813      9.531284      6.023494     66.448172     -1.000000      0.140877      0.111977      0.212480      0.060214    346.021192     12.673290   2.52208e+06           330           386            64    346.025344     12.683922   2.48960e+06
  "SoFiA J230600.25+123610.6"           142    162.904601    356.870356     62.119065           161           165           354           363            61            66            36  -3.50050e-04      0.003837      0.086373      0.000000             0      0.120000      3.447727      2.495227     -0.138669     -1.676089      0.001750      2.836333      2.522708      2.730481      3.158226      2.037511     10.723206      1.751137      0.000000      6.255181     -1.000000      0.122367      0.227372      0.107341      0.010500    346.501026     12.602958   2.49591e+06           163           356            63    346.500752     12.600540   2.49295e+06
  "SoFiA J230429.91+123247.3"           143    295.152469    336.496922     54.877610           287           305           331           344            45            66           491     -0.001699      0.005359      1.035122      0.000000             0      0.083903      3.408449      3.257681      0.255339     -1.359014      0.001757     16.808393      6.703243     16.923374      7.933195      6.040059    -81.834332      6.422225      4.736525     82.506914     -1.000000      0.115730      0.093112      0.177311      0.038926    346.124624     12.546469   2.52019e+06           297           336            50    346.119367     12.545087   2.53654e+06
  "SoFiA J230550.49+121227.5"           144    177.066268    214.542076     63.587779           172           181           208           219            61            66           105  -6.75300e-04      0.004642      0.231723      0.000000             0      0.145833      3.722470      3.003743      0.147338     -1.284173      0.001664      4.815609      4.509756      4.870236      6.661532      3.458949     37.715501      5.967103      0.488654     61.094490     -1.000000      0.150600      0.188784      0.113625      0.017048    346.460375     12.207636   2.49098e+06           175           216            65    346.466251     12.211681   2.48625e+06
  "SoFiA J230428.57+115625.2"           145    297.214533    118.288330     60.832141           287           316           114           122            59            65           152     -0.002136      0.005543      0.531632      0.000000             4      0.080423      7.096118      7.426937      7.351348     55.492839      0.002887      2.800000      2.500000      6.000000     12.744704      3.034697     82.445195      0.000000      0.000000      0.000000     -1.000000      0.443713      0.122128      0.114275      0.035599    346.119025     11.940329   2.50022e+06           297           118            61    346.119634     11.939528   2.49966e+06
  "SoFiA J230506.07+115546.9"           146    242.180594    114.450863     53.805388           228           262           106           121            43            65          1253     -0.002443      0.006572      4.331785      0.000000             4      0.097283      7.120365      2.967850      0.993459      4.181739      0.002370     20.800000     16.535562     20.901268     12.362282      7.435630     89.554943     10.581362      7.025470     83.044535     -1.000000      0.115589      0.071868      0.123915      0.083898    346.275276     11.929691   2.52378e+06           240           117            63    346.281468     11.936771   2.49295e+06
  "SoFiA J230401.20+123709.6"           147    337.161651    362.758636     60.695612           332           345           355           370            56            63           169     -0.002051      0.005302      0.429870      0.000000             0      0.094308      3.679280      2.817769     -0.633659     -1.243236      0.002312      6.481875      4.010275      6.636784      8.195502      6.566656     -8.641829      0.000000      0.000000      0.000000     -1.000000      0.184276      0.220079      0.114335      0.030057    346.005011     12.619345   2.50068e+06           335           356            63    346.011181     12.600576   2.49295e+06
  "SoFiA J230337.57+122336.2"           148    371.848294    281.448859     60.176389           367           376           271           292            58            63           193  -7.17676e-04      0.005082      0.428282      0.000000             0      0.146212      3.293100      2.641684      0.366649     -0.779177      0.002121      2.584503      1.725548      3.771053     11.165040      3.447799     10.877038      0.000000      0.000000      0.000000     -1.000000      0.135537      0.349585      0.065475      0.029459    345.906561     12.393383   2.50242e+06           372           278            60    345.906142     12.383802   2.50301e+06
  "SoFiA J230431.71+115617.9"           149    292.607861    117.553370     53.070120           268           316           110           122            49            62           534     -0.002600      0.006196      1.981277      0.000000             4      0.059879      8.522963      4.703796      4.257862     31.669003      0.002608      5.450310      4.625775      5.627664     23.415068      4.011600     89.737585     16.246878      1.000000    -89.622854     -1.000000      0.342630      0.065521      0.065445      0.060260    346.132105     11.938292   2.52625e+06           285           117            53    346.153706     11.936763   2.52648e+06
  "SoFiA J230427.81+123554.1"           150    298.213571    355.179390     54.115114           287           310           347           358            47            61           293     -0.002373      0.005669      0.945152      0.000000             0      0.067824      6.377424      3.866014      1.634631      7.062759      0.002186     14.000000     10.917529     14.000000     11.233860      3.749895    -89.301860     10.771058      1.976397     89.019528     -1.000000      0.213816      0.083004      0.153603      0.037417    346.115889     12.598362   2.52274e+06           291           356            59    346.136420     12.600650   2.50636e+06
  "SoFiA J230605.10+123231.4"           151    155.777342    334.949243     49.318108           146           162           330           342            41            61           353     -0.002105      0.006382      0.749470      0.000000             0      0.076061      3.002798      2.621983      0.083383     -1.531701      0.001502     11.126669      6.644067     17.120970      7.831032      5.331626     59.188768      6.738312      3.924070     21.524289     19.800388      0.114418      0.097927      0.126733      0.028229    346.521245     12.542045   2.53883e+06           159           332            52    346.512065     12.533862   2.52983e+06
  "SoFiA J230321.37+121256.1"           152    395.679512    217.478225     51.227336           383           402           213           227            39            61           389     -0.001219      0.007097      1.259324      0.000000             4      0.056377      5.574900      3.679980      0.503539      0.998582      0.002241     17.528589     16.658714     17.802308      8.541624      6.236744    -80.305137      7.210163      3.341606     85.488628     -1.000000      0.138277      0.135216      0.202454      0.044207    345.839051     12.215597   2.53243e+06           401           216            43    345.823936     12.211469   2.56002e+06
  "SoFiA J230608.58+120903.4"           153    150.522986    194.154212     52.024604           137           160           190           201            46            61           372     -0.002164      0.006072      1.134007      0.000000             0      0.080729      4.100276      2.684278     -0.633339     -1.163407      0.002185     14.532867      8.397868     14.698302      9.376847      3.740639     89.567712      9.690946      2.269133    -87.731999     -1.000000      0.149494      0.069631      0.133887      0.042146    346.535749     12.150931   2.52975e+06           148           192            48    346.542911     12.144939   2.54325e+06
  "SoFiA J230316.51+121543.6"           154    402.785981    234.238365     57.984252           399           405           230           239            54            60            52     -0.002161      0.003744      0.094080      0.000000             4      0.106122      5.725459      3.284091     -0.100602      0.415345      0.001628      4.781549      4.426558      4.844339      5.086110      3.883385    -36.109001      0.000000      0.000000      0.000000     -1.000000      0.225269      0.252673      0.231184      0.011740    345.818780     12.262123   2.50977e+06           405           233            60    345.812492     12.258674   2.50301e+06
  "SoFiA J230412.61+120034.6"           155    320.614297    143.244146     58.339196           318           326           140           147            51            60            75  -8.62965e-04      0.008925      0.318984      0.000000             0      0.104167      3.526701      2.852723     -0.187673     -1.853059      0.003165      6.361430      0.500000      6.914760      4.374283      3.040956    -42.074433      0.000000      0.000000      0.000000     -1.000000      0.168691      0.154277      0.291783      0.027411    346.052541     12.009615   2.50858e+06           320           141            60    346.054290     12.003383   2.50301e+06
  "SoFiA J230417.20+120817.0"           156    313.855382    189.482495     52.011152           307           320           185           195            46            58           181     -0.001708      0.007213      0.476795      0.000000             0      0.090410      2.616982      2.440068      0.412001     -1.456278      0.003041     10.876477     10.465187     10.898896      6.127231      4.607762     44.531817      0.000000      0.000000      0.000000     -1.000000      0.204545      0.203189      0.291407      0.040909    346.071657     12.138069   2.52980e+06           311           191            50    346.079768     12.142289   2.53654e+06
  "SoFiA J230632.21+122755.2"           157    116.032866    307.379430     53.624504           114           119           305           311            51            57            28      0.002666      0.004454      0.101205      0.000000             4      0.095238      5.709673      0.872931     -1.703723      5.692428      0.002001      6.000000      1.029652      6.000000      3.554265      2.048524    -25.487340      0.000000      0.000000      0.000000     -1.000000      0.128002      0.176483      0.175415      0.010590    346.634229     12.465321   2.52439e+06           115           306            53    346.637161     12.461485   2.52648e+06
  "SoFiA J230325.50+121656.5"           158    389.594907    241.503942     47.909952           383           394           239           244            44            55            83     -0.003425      0.006210      0.201487      0.000000             0      0.096065      3.206379      2.795272     -0.394046     -1.571688      0.003951     10.700443     10.177926     10.933880      5.768220      2.930222     74.801076      0.000000      0.000000      0.000000     -1.000000      0.362688      0.196281      0.624929      0.035995    345.856249     12.282360   2.54355e+06           390           244            44    345.855087     12.289291   2.55666e+06
  "SoFiA J230339.04+120350.5"           159    369.843012    162.874677     51.726279           362           375           158           168            49            55           112   3.01368e-04      0.005323      0.416731      0.000000             4      0.103896      7.069652      2.988376      1.937557      4.097681      0.002698      6.000000      2.728637      6.000000      7.543663      3.578336    -80.251536      7.386197      0.033934    -88.073215     -1.000000      0.252577      0.134567      0.110407      0.028554    345.912668     12.064016   2.53075e+06           374           163            51    345.900859     12.064350   2.53319e+06
  "SoFiA J230340.11+122722.6"           160    368.108090    304.085094     52.903442           365           371           302           306            50            54            29     -0.001872      0.004168      0.053089      0.000000             0      0.165714      2.772620      2.852981     -0.071739     -1.931715      0.003215      1.556719      0.972949      0.000000      4.806473      1.849753     79.624709      0.000000      0.000000      0.000000     -1.000000      0.497419      0.227707      0.235745      0.017311    345.917122     12.456274   2.52681e+06           366           304            53    345.923119     12.456044   2.52648e+06
  "SoFiA J230335.90+122354.1"           161    374.298108    283.240790     50.122407           368           380           276           291            44            54           254     -0.001544      0.006444      0.583987      0.000000             0      0.111014      2.154033      2.108122      0.737714     -0.627160      0.002629      8.739446      7.120028      8.737927      6.868355      4.723944     24.609287      0.000000      0.000000      0.000000     -1.000000      0.159326      0.215818      0.162531      0.041891    345.899587     12.398352   2.53613e+06           371           286            52    345.908958     12.406028   2.52983e+06
  "SoFiA J230413.31+122443.4"           162    319.496977    288.116384     50.286977           313           329           284           296            49            54            94     -0.001149      0.007175      0.450243      0.000000             0      0.070890      6.681448      2.502618     -0.125475      0.933932      0.002010      1.640173      1.025108      1.836374     10.123045      4.769331     63.491897      9.854557      4.019090     76.253556     -1.000000      0.196930      0.135709      0.045725      0.019488    346.055440     12.412042   2.53558e+06           326           286            50    346.036948     12.406150   2.53654e+06
  "SoFiA J230449.97+122422.4"           163    265.784029    285.997933     47.648684           251           276           282           291            40            54           149     -0.001033      0.007936      0.699579      0.000000             0      0.038205      6.185477      1.406160     -0.020228      4.268605      0.002345     10.800000      1.000000     13.551669     11.098316      2.383898    -89.877765     11.301767      1.771280     88.750149     86.569244      0.216660      0.051538      0.187419      0.028628    346.208214     12.406215   2.54443e+06           269           286            44    346.199067     12.406220   2.55666e+06
  "SoFiA J230532.15+120916.1"           164    203.941426    195.384306     51.945655           200           209           192           200            49            54            85     -0.001024      0.005712      0.230866      0.000000             0      0.157407      2.606995      2.430500      0.142291     -1.819663      0.002712      1.735024      1.084390      1.874571      5.101518      3.239298     51.007786      0.000000      0.000000      0.000000     -1.000000      0.189734      0.221225      0.125446      0.025000    346.383965     12.154472   2.53002e+06           204           195            52    346.383798     12.153404   2.52983e+06
  "SoFiA J230454.31+120028.3"           165    259.440323    142.587784     48.538358           223           289           138           147            41            52           483     -0.002475      0.010540      2.077115      0.000000             0      0.060075      6.077111      2.322351     -0.329527      2.762410      0.003829     10.376330      4.216015     10.946942     41.827953      4.459233    -89.173286      0.000000      0.000000      0.000000     -1.000000      0.796579      0.084282      0.127580      0.084162    346.226271     12.007853   2.54144e+06           281           144            52    346.165043     12.011767   2.52983e+06
  "SoFiA J230355.61+115954.3"           166    345.559214    139.234563     45.489571           337           353           137           141            42            52           125      0.002539      0.007125      0.616889      0.000000             4      0.133690      6.344257      1.152975      1.158831      0.872845      0.005992      8.369406      2.520640      8.599261      6.890988      1.897598     84.821197      0.000000      0.000000      0.000000     -1.000000      0.373087      0.115216      0.284133      0.066997    345.981709     11.998421   2.55167e+06           345           139            44    345.983298     11.997771   2.55666e+06
