# SoFiA source catalogue
# Creator: SoFiA 2.4.1 (23-Mar-2022)
# Time:    Fri, 22 Aug 2025, 08:26:00
#
# Note that the plain-text catalogue is solely intended for
# visual inspection and should not be used for quantitative
# analysis due to limited precision and the lack of Unified
# Content Descriptors.  The XML catalogue should instead be
# imported into Python or VO-compatible software to analyse
# the source parameters measured by SoFiA, e.g. through the
# astropy.io.votable module of Astropy.
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_opt        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_opt_peak
#                           -             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam       Jy/beam             -             -             -       JY/BEAM       JY/BEAM             -             -       Jy/beam           pix           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg           m/s           pix           pix           pix           deg           deg           m/s

  "SoFiA J072518.12+613622.3"            58    183.366760    192.982528     48.513545           179           190           188           198            47            51           129   5.62413e-05      0.005843      0.458337      0.000000             0      0.195455      4.915368      1.768848     -0.276772      0.203547      0.002762      2.704593      1.805495      2.570705      6.526724      3.060948    -52.419213      0.000000      0.000000      0.000000     -1.000000      0.200334      0.164495      0.048946      0.031366    111.325516     61.606201   1.73119e+06           181           192            48    111.332419     61.604825   1.73298e+06
  "SoFiA J072438.08+612951.2"            59    240.437934    114.655118     42.900284           231           251           108           124            36            51           355   1.27757e-04      0.007713      1.287658      0.000000             0      0.062150      4.458354      2.069751     -0.053862     -0.447432      0.002484     15.000000     14.603874     15.000000     10.068241      6.082414    -74.863450      8.093355      1.804692    -61.442124     -1.000000      0.176475      0.118130      0.199343      0.046798    111.158678     61.497566   1.75070e+06           236           112            41    111.171588     61.493873   1.75731e+06
  "SoFiA J072726.49+615940.2"            60      3.452974    473.885283     42.868249             0            10           465           479            40            50           154     -0.001465      0.006249      0.464865      0.000000             1      0.084848      4.209913      2.698900      0.327390      0.123376      0.002249      4.836312      3.981947      4.903341      6.419395      5.429869     41.325940      7.316811      2.669602     69.216020     -1.000000      0.163527      0.185769      0.126201      0.027912    111.860361     61.994507   1.75081e+06             0           473            41    111.870543     61.993223   1.75731e+06
  "SoFiA J072128.12+615923.1"            61    508.292449    470.481260     46.104729           505           511           466           475            44            50            82   7.08134e-04      0.006562      0.327468      0.000000             1      0.167347      3.981796      2.063328      0.478559     -0.938934      0.003621      3.899579      1.340026      5.886159      4.330445      2.711866    -40.693858      0.000000      0.000000      0.000000     -1.000000      0.169123      0.195255      0.177798      0.032785    110.367183     61.989752   1.73957e+06           508           471            45    110.368030     61.990477   1.74340e+06
  "SoFiA J072244.54+615016.5"            62    401.359419    360.191354     44.023355           392           415           344           375            37            50           614  -5.77846e-04      0.009274      2.488752      0.000000             0      0.057106      5.203999      2.796376      0.327163     -0.433612      0.001956     10.153627      6.765536     10.522530     17.720814      9.742319    -19.744008     19.350103      9.313567    -21.853890    160.427034      0.101044      0.152941      0.060346      0.048457    110.685589     61.837923   1.74680e+06           400           369            48    110.689420     61.850169   1.73298e+06
  "SoFiA J072531.66+613758.2"            63    164.138738    212.226063     47.427229           161           169           207           219            45            50           120   9.96277e-04      0.004895      0.344462      0.000000             0      0.170940      3.492968      1.748117      0.473033     -1.134278      0.003400      4.819485      3.106409      4.786391      6.246982      3.001392     18.383620      0.000000      0.000000      0.000000     -1.000000      0.195601      0.320818      0.141710      0.037245    111.381905     61.632830   1.73497e+06           165           210            47    111.379361     61.629743   1.73645e+06
  "SoFiA J072326.94+613549.9"            64    341.998050    186.544793     46.240196           331           361           173           199            40            50           720  -2.91559e-04      0.008502      2.860396      0.000000             0      0.078201      4.592825      2.055955     -0.222272     -0.512959      0.002170      9.350176      7.064791      9.353755     15.402793      9.569507     35.761916     16.156888      5.851433     34.268601     31.023827      0.120878      0.134192      0.050186      0.058225    110.862271     61.597183   1.73909e+06           347           182            48    110.847720     61.590843   1.73298e+06
  "SoFiA J072404.97+612959.4"            65    287.840397    116.314054     44.956486           280           293           111           120            42            50           202   1.89840e-04      0.005504      0.643616      0.000000             0      0.160317      3.478591      1.502730      0.050181     -0.284683      0.002560      7.335002      4.394166      7.197754      6.993272      4.132987    -84.479949      0.000000      0.000000      0.000000     -1.000000      0.186271      0.116254      0.100397      0.036382    111.020705     61.499843   1.74356e+06           292           117            45    111.008594     61.500786   1.74340e+06
  "SoFiA J072344.86+613745.1"            66    316.372893    209.511703     41.758258           309           327           203           217            36            49           342  -9.46327e-04      0.005418      0.989715      0.000000             0      0.085714      3.170087      1.597399     -0.068971     -0.877895      0.002161      9.608093      1.667436     10.302548      7.924632      4.504150     67.293517      5.231469      2.273977     61.733933     -1.000000      0.148545      0.101205      0.136063      0.039971    110.936908     61.629200   1.75467e+06           316           208            40    110.938010     61.627102   1.76078e+06
  "SoFiA J072306.71+612410.1"            67    371.601827     46.719120     47.246968           366           376            41            51            44            49            90   9.35642e-04      0.005551      0.298648      0.000000             0      0.123967      5.333221      1.520612     -0.740063      0.542023      0.002776      2.367738      1.250979      2.491744      4.773674      3.515855     36.932620      1.328290           nan     64.980967     -1.000000      0.186571      0.196168      0.070524      0.026336    110.777951     61.402795   1.73560e+06           372            47            47    110.776791     61.403182   1.73645e+06
  "SoFiA J072418.32+615325.6"            68    268.555394    397.530944     47.380138           259           276           393           402            42            48           110  -7.17035e-06      0.005330      0.391237      0.000000             0      0.087302      5.697027      2.274191     -0.892523      0.743594      0.001891      2.257347      0.694200      2.299905      9.339757      3.938648    -73.771585      0.000000      0.000000      0.000000     -1.000000      0.229079      0.113426      0.060419      0.019830    111.076336     61.890450   1.73513e+06           270           396            48    111.072081     61.888323   1.73298e+06
  "SoFiA J072619.83+615208.5"            69     96.701560    382.668690     43.517230            84           105           372           389            40            48           262   1.42193e-04      0.004689      0.738974      0.000000             0      0.073513      3.754505      2.096806      0.079938     -0.682014      0.002092      5.419970      3.972192      5.301425     13.406043      3.934345    -57.631340     11.910609      1.468815    -50.068515     -1.000000      0.261053      0.179250      0.082932      0.033854    111.582608     61.869026   1.74856e+06           102           386            43    111.567068     61.873705   1.75036e+06
  "SoFiA J072655.17+614744.0"            70     46.207186    330.180376     40.638318            32            57           320           343            36            48          1042  -8.44909e-04      0.007480      3.796466      0.000000             0      0.128452      4.788138      3.602682      1.719126      4.061559      0.002266      6.540651      1.384161      6.858163     10.557715      9.621009     77.832262      9.407984      5.953425     38.947999     68.141089      0.099041      0.092955      0.048311      0.073132    111.729887     61.795546   1.75856e+06            49           325            42    111.721538     61.788388   1.75383e+06
  "SoFiA J072521.78+613713.4"            71    178.192753    203.222902     45.725993           172           185           197           211            40            48           203     -0.002205      0.006079      0.724322      0.000000             0      0.107407      5.086121      3.211655      0.100722     -0.558883      0.003020      1.668119      1.042574      7.434542      8.183997      5.003156     35.631120      0.000000      0.000000      0.000000     -1.000000      0.176317      0.210142      0.122115      0.043028    111.340731     61.620399   1.74088e+06           179           201            47    111.338350     61.617316   1.73645e+06
  "SoFiA J072242.85+612026.3"            72    406.163640      2.172679     40.331967           394           417             0             7            38            47           193      0.001014      0.006382      0.809430      0.000000             1      0.100521      5.158726      2.213739      0.846708      1.133089      0.002464      3.922121      2.815377      3.721983     13.694411      3.716636    -88.864432     13.992121      3.177636    -85.754201     -1.000000      0.282723      0.075832      0.062368      0.034228    110.678532     61.340639   1.75963e+06           414             2            41    110.655843     61.340324   1.75731e+06
  "SoFiA J072428.85+615249.8"            73    253.666564    390.366550     43.238816           250           258           387           393            42            46            37      0.002109      0.004650      0.134077      0.000000             0      0.117460      5.986964      0.937154     -0.311232      0.672392      0.002559      3.729883      3.245694      3.799671      5.024159      2.138990    -56.136499      0.000000      0.000000      0.000000     -1.000000      0.252547      0.191014      0.172479      0.015565    111.120224     61.880505   1.74953e+06           253           391            42    111.122189     61.881385   1.75383e+06
  "SoFiA J072724.49+613945.1"            74      3.560290    234.840841     43.101044             0            16           227           242            41            46           120      0.001130      0.004853      0.363300      0.000000             1      0.073529      7.891224      3.588166      1.114016      1.253305      0.001914      3.487928      2.697399      3.183091      7.932322      5.901959    -76.587724      0.000000      0.000000      0.000000     -1.000000      0.218431      0.171153      0.047477      0.020972    111.852039     61.662523   1.75000e+06             2           235            43    111.856610     61.662719   1.75036e+06
  "SoFiA J072301.58+613021.0"            75    378.550147    120.943600     45.266712           373           383           118           124            42            46            68      0.002208      0.006251      0.297585      0.000000             0      0.176623      5.577757      1.641742      0.455504     -0.459045      0.002215      0.800000      0.500000      4.000000      4.433258      2.805086    -76.991336      1.812924      0.907677    -79.879396     -1.000000      0.134804      0.085426      0.105700      0.018263    110.756602     61.505832   1.74248e+06           378           121            46    110.758202     61.505915   1.73993e+06
  "SoFiA J072334.85+612448.1"            76    331.168306     54.147189     40.584291           326           338            48            58            35            46           157     -0.001222      0.005961      0.583479      0.000000             0      0.091492      4.216297      1.620496     -0.815275      0.252767      0.002483      8.789218      7.014618      9.361084      6.698274      4.496568    -86.763796      3.321294      1.482433     40.940054     -1.000000      0.181525      0.124706      0.161720      0.031115    110.895203     61.413353   1.75875e+06           330            56            42    110.898576     61.415932   1.75383e+06
  "SoFiA J072716.70+615943.9"            77     17.250995    474.466802     43.125504            13            22           470           481            41            45           165   5.19495e-04      0.006086      0.641430      0.000000             0      0.275000      4.525507      2.420456      0.663339      0.042786      0.003564      3.948906      1.887779      3.928351      5.302314      3.545152     20.968862      0.000000      0.000000      0.000000     -1.000000      0.143308      0.186475      0.083307      0.045777    111.819568     61.995528   1.74992e+06            18           474            44    111.817338     61.994891   1.74688e+06
  "SoFiA J072726.00+615127.5"            78      3.014524    375.331103     39.056183             0            10           369           385            34            45           259     -0.003011      0.009778      1.015826      0.000000             1      0.115419      3.606812      2.338632      0.329340      0.327729      0.002815      9.456838      1.881773      9.746748      6.271234      5.643048    -19.903169      7.078463      4.212248    -24.500560     -1.000000      0.119111      0.125244      0.120942      0.045299    111.858326     61.857627   1.76406e+06             0           376            41    111.867225     61.858508   1.75731e+06
  "SoFiA J072226.39+614910.6"            79    427.169100    347.186016     40.948768           419           432           340           355            38            45           225   5.82750e-04      0.006822      0.886705      0.000000             0      0.125558      4.577603      1.848186     -0.411263     -0.409244      0.002480      7.000000      6.616683      7.000000      9.070035      5.413268    -11.397634     10.071491      3.977246     -9.343985     -1.000000      0.125829      0.184217      0.090399      0.037197    110.609938     61.819602   1.75748e+06           431           343            40    110.598769     61.813746   1.76078e+06
  "SoFiA J072312.37+613443.7"            80    362.857886    173.405198     41.157245           361           365           170           177            39            45            87   4.66865e-04      0.004754      0.254929      0.000000             0      0.310714      2.525403      0.726476     -0.366266     -0.344150      0.003612      5.563644      3.985309      5.376248      3.696051      1.690053     24.255893      0.000000      0.000000      0.000000     -1.000000      0.145510      0.220174      0.241043      0.033688    110.801549     61.578808   1.75676e+06           363           173            40    110.801140     61.578244   1.76078e+06
  "SoFiA J072456.36+612414.1"            81    214.146077     47.266621     39.946754           200           227            41            58            35            45           517  -5.67371e-05      0.006533      1.745577      0.000000             0      0.093254      3.552105      1.961931      0.159887     -0.996833      0.002043      6.357025      3.522384      6.036472     16.315004      6.275078     89.213718     15.581910      3.894054     85.738377     35.874382      0.210786      0.082656      0.050868      0.046453    111.234844     61.403924   1.76097e+06           222            47            41    111.212053     61.403572   1.75731e+06
  "SoFiA J072331.81+612355.6"            82    335.571865     43.673947     42.182013           333           339            40            48            41            45            77   1.30513e-04      0.005233      0.237103      0.000000             0      0.244444      4.413393      3.144191      0.263389     -1.245566      0.003048      1.971571      1.198184      2.034376      4.467156      3.240544      8.141378      0.000000      0.000000      0.000000     -1.000000      0.182752      0.242467      0.098037      0.026743    110.882530     61.398785   1.75320e+06           334            42            42    110.887108     61.396468   1.75383e+06
  "SoFiA J072504.96+615829.0"            83    202.783075    458.254345     43.200177           197           206           455           462            40            44            45      0.002057      0.005695      0.197861      0.000000             0      0.112500      4.501482      1.117863     -1.344453      0.767053      0.002067      1.800000      1.500000      1.842523      5.468114      2.324576     48.540205      2.486441      0.000000     78.194782     -1.000000      0.167133      0.147982      0.082125      0.013865    111.270646     61.974709   1.74966e+06           204           458            43    111.267047     61.974360   1.75036e+06
  "SoFiA J072300.15+613457.8"            84    380.298429    176.310825     41.952137           371           391           172           182            39            44           117      0.001581      0.004249      0.365581      0.000000             0      0.084416      6.795943      2.175246      0.263262      0.158784      0.002090      1.600000      1.000000      0.000000     11.787998      3.380638    -71.548900      0.000000      0.000000      0.000000     -1.000000      0.363942      0.157431      0.035849      0.022610    110.750608     61.582716   1.75400e+06           377           173            42    110.760287     61.578144   1.75383e+06
  "SoFiA J072541.54+613053.6"            85    149.645954    127.375165     40.578940           140           156           124           131            39            44            95   5.41483e-05      0.004269      0.251211      0.000000             0      0.116422      3.173179      1.727660     -0.154694     -1.259552      0.002667      2.849002      2.530626      4.056965      8.627443      2.484573    -74.672661      0.000000      0.000000      0.000000     -1.000000      0.389095      0.179075      0.144685      0.025990    111.423102     61.514894   1.75877e+06           150           127            41    111.422066     61.514375   1.75731e+06
  "SoFiA J072248.27+613023.5"            86    397.607911    121.564420     41.235205           384           406           114           126            39            44           293  -7.73608e-04      0.006308      1.210841      0.000000             0      0.163322      4.182434      1.722860     -0.086134     -0.121501      0.003098      3.678947      2.803714      3.467901      9.152160      5.054728    -84.471873      0.000000      0.000000      0.000000     -1.000000      0.207337      0.111990      0.047009      0.053036    110.701108     61.506537   1.75649e+06           396           121            42    110.705800     61.505767   1.75383e+06
  "SoFiA J072517.14+615751.2"            87    185.589562    450.751064     40.680532           178           196           446           456            39            43           136     -0.003015      0.005973      0.481527      0.000000             0      0.130144      5.640892      2.118018     -1.398877      2.231112      0.001994      3.345840      1.095211      3.357217      9.621283      4.782817     76.316000     11.846179      2.353977     70.271590     -1.000000      0.222899      0.115674      0.038413      0.023254    111.321399     61.964222   1.75842e+06           180           451            40    111.337918     61.964542   1.76078e+06
  "SoFiA J072547.64+615249.4"            88    142.266323    390.562193     39.891689           123           157           379           400            36            43           374  -1.48774e-04      0.008969      1.781021      0.000000             0      0.060714      5.318025      2.969473      0.527457      0.034760      0.002599      6.669460      4.662501      6.769612     18.310740      6.372465    -65.581726     11.901973      3.093685    -67.070708     -1.000000      0.251731      0.143899      0.054711      0.050257    111.448505     61.880378   1.76116e+06           150           395            41    111.425778     61.886594   1.75731e+06
  "SoFiA J072452.99+614440.4"            89    219.375197    292.504389     40.734458           216           223           285           298            37            43           172   4.60910e-04      0.006686      0.725565      0.000000             0      0.219388      4.329944      1.910406     -0.069846     -0.862080      0.003240      3.904285      1.119740      3.951901      6.586816      3.830826     -3.170221      0.000000      0.000000      0.000000     -1.000000      0.115222      0.196917      0.087928      0.042495    111.220812     61.744546   1.75823e+06           218           294            40    111.224854     61.746620   1.76078e+06
  "SoFiA J072708.23+613028.1"            90     25.567116    123.208837     37.218215            22            28           118           128            36            43            64      0.001052      0.005982      0.216015      0.000000             0      0.103896      3.899832      2.065585      0.010262     -1.668886      0.002502      3.316825      0.500000      5.252975      5.827344      2.629021    -18.739793      0.000000      0.000000      0.000000     -1.000000      0.146381      0.272869      0.215432      0.020015    111.784299     61.507817   1.77045e+06            26           125            36    111.783092     61.510311   1.77469e+06
  "SoFiA J072413.46+612925.9"            91    275.693862    109.592908     40.427319           269           282           105           116            39            43           154   8.85291e-04      0.006043      0.548958      0.000000             0      0.183333      4.298308      2.037649     -0.180957     -1.038417      0.002794      3.244981      2.167537      3.075372      7.319148      3.980074     52.320344      0.000000      0.000000      0.000000     -1.000000      0.196506      0.178336      0.053490      0.034674    111.056079     61.490528   1.75930e+06           279           106            40    111.046469     61.485533   1.76078e+06
  "SoFiA J072329.12+615905.3"            92    337.839438    465.620083     40.255813           333           342           455           474            37            42           173  -3.55167e-04      0.005499      0.569932      0.000000             0      0.144167      4.477356      2.287673     -0.547176     -0.832874      0.002430      3.802233      2.813264      3.766892      9.926972      4.457322      8.453139      0.000000      0.000000      0.000000     -1.000000      0.125798      0.253882      0.077551      0.031966    110.871343     61.984809   1.75989e+06           336           467            40    110.876767     61.986735   1.76078e+06
  "SoFiA J072149.58+615458.5"            93    478.602863    417.242144     40.696164           474           482           413           421            38            42            66   3.76630e-05      0.006200      0.213642      0.000000             0      0.162963      3.575685      1.740981     -0.137112     -1.202355      0.002759      4.000000      4.000000      4.000000      4.474496      3.674899     72.078654      0.000000      0.000000      0.000000     -1.000000      0.229930      0.193931      0.152029      0.022413    110.456584     61.916259   1.75836e+06           480           418            41    110.452440     61.917292   1.75731e+06
  "SoFiA J072310.42+613620.0"            94    365.546601    192.671913     39.936224           362           372           189           195            37            42           100   7.46436e-04      0.006892      0.406901      0.000000             0      0.216450      3.694205      1.824952     -0.424263     -1.182270      0.003068      4.907522      4.455456      4.873869      5.133943      2.424623     63.359755      1.275011   1.05367e-08     59.026521     -1.000000      0.184616      0.120824      0.121157      0.030683    110.793424     61.605548   1.76100e+06           365           193            42    110.795016     61.606008   1.75383e+06
  "SoFiA J072335.95+615810.3"            95    328.252030    454.576061     40.218955           325           332           452           457            37            41            63      0.001969      0.007130      0.278301      0.000000             0      0.262500      4.229127      1.336808     -0.706001     -0.320789      0.003884      1.444360      0.781183      3.364689      3.846980      2.618174    -73.786285      0.000000      0.000000      0.000000     -1.000000      0.215506      0.157537      0.162388      0.030827    110.899801     61.969517   1.76002e+06           328           454            41    110.900552     61.968718   1.75731e+06
  "SoFiA J072241.07+615754.6"            96    405.639719    451.835448     38.770898           402           413           448           456            35            41            80   9.18991e-04      0.006106      0.293049      0.000000             0      0.105820      3.439310      1.687302     -0.026651     -1.594561      0.002635      4.083563      3.133967      3.719470      4.627846      3.493984    -64.148556      1.042463      0.315699     84.630397     -1.000000      0.194484      0.152474      0.093796      0.023567    110.671145     61.965164   1.76505e+06           407           452            38    110.667122     61.965380   1.76773e+06
  "SoFiA J072445.68+614147.6"            97    229.730232    257.931473     35.665233           225           234           253           261            33            40           123      0.001915      0.005848      0.474190      0.000000             0      0.170833      3.818135      2.050794      0.372293     -1.455058      0.003166      5.656083      3.690155      5.690892      4.792209      3.792393     69.080207      0.000000      0.000000      0.000000     -1.000000      0.176063      0.141631      0.117885      0.035112    111.190317     61.696548   1.77585e+06           228           259            35    111.195389     61.698029   1.77816e+06
  "SoFiA J072353.76+613703.0"            98    303.694802    201.059640     38.304061           297           318           195           206            36            40           122   5.30550e-04      0.008661      0.561821      0.000000             0      0.092424      5.123486      2.211591     -0.329873     -0.881133      0.001818      3.412841      1.086413      3.421647     10.053989      3.666295     59.870164      7.265160      3.522567     56.081912     -1.000000      0.203336      0.119286      0.034121      0.020083    110.974019     61.617505   1.76668e+06           303           202            39    110.976043     61.618813   1.76426e+06
  "SoFiA J072723.53+612532.8"            99      3.013794     64.387126     35.158320             0             6            60            71            34            38            59   1.81344e-04      0.005464      0.229215      0.000000             1      0.140476      5.220871      0.951470     -3.075020     12.264401      0.003282      4.000000      0.559302      4.000000      6.397096      2.873159    -12.499405      0.000000      0.000000      0.000000     -1.000000      0.171807      0.358688      0.183087      0.025211    111.848038     61.425787   1.77761e+06             2            62            34    111.850904     61.422456   1.78164e+06
  "SoFiA J072534.51+615202.1"           100    160.787807    381.028189     25.705652           157           163           378           383            24            28            65   5.18014e-04      0.005450      0.221153      0.000000             0      0.309524      3.530418      1.873052      0.399675     -0.957298      0.003724      3.831328      3.519580      3.751250      3.096697      2.632151    -74.931427      0.000000      0.000000      0.000000     -1.000000      0.209292      0.182338      0.168089      0.030028    111.393806     61.867256   1.81047e+06           161           381            27    111.393180     61.867219   1.80597e+06
  "SoFiA J072656.69+612019.7"           101     40.922879      1.361527     22.393375            29            47             0             4            21            26           109     -0.003968      0.010303      0.527905      0.000000             1      0.191228      5.061213      4.594909     -1.098364      1.475428      0.002681      1.719960      1.074975      1.894135      8.175701      2.524420    -87.666582      4.823565      2.059089     89.543234     -1.000000      0.228063      0.058543      0.055225      0.027994    111.736222     61.338802   1.82199e+06            45             0            22    111.724379     61.336964   1.82336e+06
  "SoFiA J072149.88+615006.0"           102    478.768603    358.726296     21.033739           476           482           352           366            17            24           113      0.001028      0.006381      0.482067      0.000000             0      0.134524      4.879101      2.387837      0.504714     -0.316393      0.003356      6.851662      1.053753      6.928301      7.616137      3.232411     -9.624247      0.000000      0.000000      0.000000     -1.000000      0.125066      0.267641      0.165299      0.035677    110.457845     61.834988   1.82672e+06           478           359            23    110.460098     61.835379   1.81988e+06
  "SoFiA J072129.00+614553.6"           103    508.918587    308.580696     14.311203           506           511           304           313            12            18            88      0.001972      0.008195      0.459283      0.000000             1      0.209524      4.474206      2.482587      0.199359     -1.517781      0.003985      1.836598      1.147873      6.000000      4.892216      2.767228     23.825352      0.000000      0.000000      0.000000     -1.000000      0.131999      0.199708      0.153049      0.037381    110.370825     61.764894   1.85009e+06           511           305            14    110.364837     61.759888   1.85118e+06
  "SoFiA J072703.91+612459.8"           104     31.100820     57.488856     14.581468            26            34            53            61            12            17            72      0.001236      0.005212      0.268796      0.000000             0      0.148148      3.434990      1.845871      0.360320     -1.305393      0.002424      2.965836      1.329552      4.182163      5.542235      2.255679    -46.224111      4.347722      1.314921    -40.020516     -1.000000      0.158723      0.153667      0.094702      0.020565    111.766282     61.416621   1.84915e+06            32            59            15    111.763715     61.418732   1.84770e+06
  "SoFiA J072625.11+614643.2"           105     88.737281    317.674821     13.036411            84            93           315           321            11            15            46      0.001221      0.004644      0.136909      0.000000             0      0.131429      2.837910      1.828251      0.334932     -1.510913      0.002884      4.000000      2.349949      4.000000      5.807819      2.188036    -56.300780      0.000000      0.000000      0.000000     -1.000000      0.330037      0.251969      0.165277      0.019559    111.604630     61.778678   1.85453e+06            86           316            13    111.612632     61.776323   1.85466e+06
  "SoFiA J072256.55+612855.1"           106    385.852310    103.809440     12.082724           383           388           100           107            11            15            36   9.75288e-04      0.009843      0.252910      0.000000             0      0.150000      4.484342      1.963597     -0.976920     -0.775449      0.004297      1.654700      1.034187      1.616372      3.878739      2.305169    -30.541257      0.000000      0.000000      0.000000     -1.000000      0.169638      0.213985      0.100649      0.025781    110.735634     61.481977   1.85785e+06           385           101            12    110.738161     61.478082   1.85813e+06
  "SoFiA J072640.16+614632.8"           107     67.377749    315.762681      9.372410            60            73           310           321             7            14           171     -0.001159      0.006053      0.515457      0.000000             0      0.127232      3.237289      2.203249      0.007286     -1.316496      0.002571      5.712145      5.280362      5.764209      7.438876      3.325611     49.508046      0.000000      0.000000      0.000000     -1.000000      0.194305      0.154467      0.139726      0.033618    111.667316     61.775785   1.86727e+06            65           318             7    111.674355     61.778865   1.87552e+06
  "SoFiA J072724.05+612903.2"           108      2.733864    106.461185     12.188298             0            10            99           112             9            13            72      0.002236      0.007339      0.308501      0.000000             1      0.093506      6.531858      3.174009      0.810486      0.432106      0.002859      1.664014      0.794015      4.000000      8.263337      2.859932    -33.165019      6.199701           nan    -61.876569     -1.000000      0.209854      0.278992      0.089246      0.024256    111.850226     61.484216   1.85748e+06             0           105            13    111.858131     61.482144   1.85466e+06
  "SoFiA J072707.24+612022.6"           109     25.751652      2.103711      6.709738            20            33             0             7             2            13           117  -3.77608e-04      0.006853      0.491911      0.000000             1      0.087054      5.067061      1.876024     -0.050890      0.532449      0.002141      3.108865      1.844227      6.175022      6.727736      3.012766     76.719427      4.323364      2.385099     88.372000     -1.000000      0.161839      0.080432      0.090335      0.023163    111.780174     61.339625   1.87653e+06            23             2             6    111.788139     61.339442   1.87900e+06
  "SoFiA J072158.62+614946.3"           110    466.438461    354.675157     10.034659           464           470           352           357             8            12            52      0.001172      0.006503      0.205525      0.000000             0      0.247619      4.385568      1.969653     -0.669723     -1.273143      0.002991      3.647208      2.980781      3.500449      3.238852      2.560524     67.208712      0.000000      0.000000      0.000000     -1.000000      0.175592      0.155728      0.105430      0.021570    110.494239     61.829530   1.86497e+06           464           354            11    110.501432     61.828625   1.86161e+06
  "SoFiA J072132.58+612843.2"           111    506.148668    102.453433      5.059379           498           511            95           108             0            12           231     -0.003683      0.008710      0.911533      0.000000             3      0.090659      3.433079      2.046060     -0.099896     -1.199684      0.003095      6.598303      1.299341      9.670893      7.657254      5.661227     80.454640      9.746170      1.625703     84.507025     -1.000000      0.162313      0.141039      0.121273      0.047033    110.385745     61.478667   1.88227e+06           511           103             5    110.371617     61.479350   1.88248e+06
  "SoFiA J072616.76+614617.7"           112    100.554178    312.483998     10.012724            98           103           310           315             7            11            48      0.001959      0.005881      0.190740      0.000000             0      0.266667      2.617472      1.434111      1.521475      0.491965      0.003991      3.383367      0.632881      3.520961      2.870228      2.024786     40.908620      0.000000      0.000000      0.000000     -1.000000      0.173136      0.180168      0.188594      0.027651    111.569817     61.771587   1.86504e+06           100           313            11    111.571455     61.772299   1.86161e+06
  "SoFiA J072723.80+612020.8"           113      1.926185      1.991357      8.357082             0             5             0             6             5            11           104   5.93767e-04      0.008164      0.569002      0.000000             1      0.353741      5.685554      1.806782      0.223431      0.897289      0.003451      5.735345      5.257330      5.692881      3.231358      2.948064     -3.418860      2.704426      2.125811    -53.751541     -1.000000      0.093358      0.106669      0.107650      0.035197    111.849162     61.339114   1.87080e+06             0             0             8    111.854674     61.336318   1.87205e+06
  "SoFiA J072131.20+612016.1"           114    509.269776      1.056155      8.825630           502           511             0             4             5            11            37   8.52531e-04      0.007550      0.166141      0.000000             1      0.105714      4.826821      1.569432     -0.570868     -0.746349      0.002810      4.796929      3.902447      4.782632      5.209047      2.120971    -77.954627      3.462791      1.631888     87.610005     -1.000000      0.294404      0.117591      0.199489      0.017092    110.379995     61.337796   1.86917e+06           511             2            11    110.374954     61.339080   1.86161e+06
  "SoFiA J072128.27+620232.5"           115    507.644385    508.358096      7.479810           495           511           503           511             0            10           127      0.001928      0.009366      0.646489      0.000000             3      0.075460      7.347986      3.571898      1.237233      1.668728      0.002875     10.000000      0.678172     10.000000      6.024865      4.771468     62.431217      5.848652      3.491696     -7.611394     -1.000000      0.169138      0.117897      0.172816      0.032398    110.367807     62.042366   1.87385e+06           511           511            10    110.357775     62.045982   1.86509e+06
  "SoFiA J072724.32+612415.4"           116      1.706998     48.914055      8.211457             0             7            42            54             5            10            71  -7.33366e-04      0.009667      0.269447      0.000000             1      0.113782      4.448156      2.940525      0.737594      0.077799      0.002432      3.658654      2.619329      3.796334      5.825591      3.123196    -17.989918      3.713299      2.899276     14.833077     -1.000000      0.156394      0.221784      0.114576      0.020493    111.851327     61.404278   1.87131e+06             0            46             9    111.856184     61.400204   1.86857e+06
  "SoFiA J072142.29+620240.3"           117    487.919681    509.704921      6.665632           483           492           507           511             4             9            74   5.53440e-04      0.006046      0.275536      0.000000             1      0.246667      4.833126      2.208971     -0.020630     -1.188942      0.003908      5.000000      5.000000      5.000000      3.714261      2.335595     83.927693      0.000000      0.000000      0.000000     -1.000000      0.246228      0.151368      0.212357      0.033615    110.426197     62.044540   1.87669e+06           486           511             9    110.431844     62.046367   1.86857e+06
