# SoFiA source catalogue
# Creator: SoFiA 2.4.1 (23-Mar-2022)
# Time:    Fri, 22 Aug 2025, 08:50:19
#
# Note that the plain-text catalogue is solely intended for
# visual inspection and should not be used for quantitative
# analysis due to limited precision and the lack of Unified
# Content Descriptors.  The XML catalogue should instead be
# imported into Python or VO-compatible software to analyse
# the source parameters measured by SoFiA, e.g. through the
# astropy.io.votable module of Astropy.
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_opt        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_opt_peak
#                           -             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam       Jy/beam             -             -             -       JY/BEAM       JY/BEAM             -             -       Jy/beam           pix           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg           m/s           pix           pix           pix           deg           deg           m/s

  "SoFiA J142201.42-000233.6"            58    322.026742    504.410015    101.567589           313           332           501           506            95           106           102     -0.006103      0.010507      0.504639      0.000000             0      0.070833      4.713076      3.614537     -2.123015      4.563085      0.003413      8.490550      5.923983      8.423352     11.429724      2.753033     86.858620     13.080867      1.555763     87.883194     -1.000000      0.352998      0.091361      0.155942      0.034467    215.505915     -0.042656   1.53149e+06           317           506           101    215.512897     -0.040448   1.52952e+06
  "SoFiA J142110.71-000234.7"            59    474.162360    504.177050     95.838986           469           484           502           506            92           106            72     -0.006702      0.008961      0.084215      0.000000             0      0.060000      0.657928      6.290346     -0.253545     -1.171452      0.002441     12.733545     12.413723     12.866438      6.660327      2.595598    -80.855077      5.439202      2.220117    -73.483137    299.916901      0.288783      0.094017      0.254512      0.020710    215.294614     -0.042974   1.51161e+06           470           503            96    215.300396     -0.044609   1.51217e+06
  "SoFiA J142101.22-000924.7"            60    502.637517    422.175059    103.346898           499           506           415           428            95           106           101     -0.008379      0.008553      0.146587      0.000000             0      0.075149      2.327133      5.224718     -0.717729     -1.113857      0.002547      4.523650      3.757997      4.341705      5.937953      4.534730     11.632403      5.735203      4.724215     45.855434           nan      0.147751      0.218231      0.093559      0.025600    215.255064     -0.156866   1.53767e+06           501           423           104    215.257338     -0.155720   1.53993e+06
  "SoFiA J142132.27-000236.8"            61    409.480172    503.760495    103.130437           406           412           500           506            99           105            30     -0.010203      0.008070      0.008031      0.000000             0      0.087464      1.502459      6.243609     -0.194976     -1.813557      0.002493      1.741180      1.088237      2.376334      4.962111      0.966140    -40.671108      1.901611      0.756912    -22.043416     -1.000000      0.168587      0.175805      0.041031      0.013654    215.384452     -0.043556   1.53692e+06           410           505           103    215.383730     -0.041834   1.53646e+06
  "SoFiA J142222.40-000243.7"            62    259.079307    502.390729    103.309455           257           261           500           504           101           105            57      0.003731      0.011739      0.360041      0.000000             0      0.456000      2.756778      0.784295      0.680506     -0.415264      0.007477      4.000000      3.295681      4.000000      2.218598      1.914526    -51.001395      0.000000      0.000000      0.000000     -1.000000      0.169690      0.167798      0.196726      0.056448    215.593342     -0.045461   1.53754e+06           259           502           104    215.593453     -0.046004   1.53993e+06
  "SoFiA J142345.82-003207.0"            63      8.831547    149.724331    102.837974             5            12           148           152           100           105            21     -0.007089      0.007370      0.042974      0.000000             0      0.087500      2.024539      5.778866     -0.521288     -1.428125      0.002993      2.286815      1.426312      3.584902      3.522585      0.762103    -56.916231      2.205562      0.000000    -48.942067     -1.000000      0.215616      0.146861      0.136056      0.013716    215.940926     -0.535271   1.53590e+06             8           149           103    215.942081     -0.536277   1.53646e+06
  "SoFiA J142344.87-003553.7"            64     11.690243    104.379748    102.101084             7            15           101           108            99           105           121   9.12637e-04      0.010327      0.701559      0.000000             0      0.240079      4.541158      1.986431      0.501685     -0.173343      0.003413      5.965481      4.448390      5.434729      3.931216      2.797667    -51.636420      3.649807      2.506103    -66.645542     -1.000000      0.090497      0.087232      0.080757      0.037541    215.936959     -0.598250   1.53334e+06            13           104           103    215.935140     -0.598777   1.53646e+06
  "SoFiA J142232.54-004353.8"            65    228.663921      8.362952    101.166964           224           232             5            13            98           105            94      0.001934      0.011060      0.540642      0.000000             0      0.145062      4.080508      1.490353      0.506765     -0.463481      0.003353      4.833768      3.220729      4.233532      4.969063      2.851888     50.100936      5.541990      2.678983     45.128778     -1.000000      0.122038      0.106302      0.084863      0.032504    215.635589     -0.731615   1.53010e+06           230             9           102    215.633733     -0.730730   1.53299e+06
  "SoFiA J142346.47-000626.8"            66      6.863089    457.763276     98.381925             5            11           453           463            93           104            70     -0.006183      0.008389      0.281291      0.000000             0      0.075758      3.882796      3.948694     -1.955773      3.152179      0.002752      7.222968      5.970288      6.721953      5.035359      2.172675     37.445087      3.807148      0.963603     56.669979     -1.000000      0.119290      0.152892      0.173833      0.023022    215.943645     -0.107437   1.52044e+06             6           458            98    215.944844     -0.107109   1.51911e+06
  "SoFiA J142346.72-001053.8"            67      6.136564    404.368229    101.487355             5             9           397           409            96           103            42     -0.005777      0.007495      0.156306      0.000000             0      0.080769      5.113252      3.714420     -2.428895      4.669518      0.002105      5.520968      1.673461      5.623011      5.904157      2.178899    -14.052340      3.916280      2.110942    -20.587116    243.481358      0.091238      0.226844      0.119017      0.013644    215.944656     -0.181598   1.53121e+06             5           404           102    215.946234     -0.182109   1.53299e+06
  "SoFiA J142100.77-002914.2"            68    503.952355    184.286096     94.690911           500           506           173           194            92           103           196     -0.006947      0.010116      0.243074      0.000000             0      0.106061      1.955325      6.316330     -0.277043     -1.267779      0.002535      5.549188      1.355565      5.469915      6.872693      2.944724    -17.336591      7.206071      1.972355    -26.940196     -1.000000      0.079210      0.160384      0.101799      0.035493    215.253226     -0.487268   1.50763e+06           503           183            92    215.254549     -0.489054   1.49829e+06
  "SoFiA J142100.73-001308.0"            69    504.098306    377.509713     95.196152           501           506           374           381            92           101            51     -0.002875      0.006545      0.242574      0.000000             0      0.106250      5.073837      1.920344     -2.968498     13.524693      0.003130      5.257321      2.169897      5.492372      5.187198      2.451782    -21.454507      5.385935      0.175311    -21.832977     -1.000000      0.135027      0.218780      0.169270      0.022354    215.253034     -0.218901   1.50938e+06           505           380            96    215.251781     -0.215443   1.51217e+06
  "SoFiA J142346.47-002448.1"            70      6.883121    237.489857     93.920925             5            12           230           245            92            98            97     -0.007908      0.007189      0.090984      0.000000             0      0.108259      1.983420      8.091602     -0.466216     -0.980496      0.002504      3.171928      2.004331      3.089852      6.771737      3.963597     12.938887      4.911940      0.718380    -81.882086     -1.000000      0.152525      0.257710      0.081174      0.024662    215.943626     -0.413374   1.50496e+06             5           239            93    215.946241     -0.411276   1.50176e+06
  "SoFiA J142216.16-004402.1"            71    277.804825      6.696380     93.534836           271           281             5             9            93            98            39     -0.005230      0.007308      0.127040      0.000000             0      0.118182      5.129815      5.234565     -1.292331      0.725146      0.003223      0.961582      0.600989      0.945576      4.777220      2.431228    -79.408470      0.000000      0.000000      0.000000     -1.000000      0.299772      0.145901      0.129287      0.020128    215.567332     -0.733929   1.50362e+06           275             6            93    215.571228     -0.734897   1.50176e+06
  "SoFiA J142345.92-000236.7"            72      8.534921    503.770601     93.865523             5            14           500           506            92            96            89     -0.005383      0.008359      0.252063      0.000000             0      0.254286      6.139567      8.812134     -0.139447     -0.354724      0.002402      3.506164      2.910729      3.211817      4.814877      3.628542    -89.380782      3.895834      1.514040     35.215113     10.688343      0.158541      0.112568      0.068861      0.022659    215.941323     -0.043537   1.50477e+06             6           506            95    215.944844     -0.040441   1.50870e+06
  "SoFiA J142102.42-001053.7"            73    499.008198    404.384881     92.104340           497           501           400           408            89            94            36      0.001566      0.010474      0.239716      0.000000             0      0.133333      3.332846      1.851859      0.354798     -1.056647      0.004629      4.618041      3.519261      4.590681      5.812625      1.358704     21.191336      7.054386      0.000000     16.331078     -1.000000      0.140697      0.305477      0.177882      0.027775    215.260104     -0.181575   1.49865e+06           498           408            93    215.261505     -0.176554   1.50176e+06
