catID,distance_mpc,log_smass,esmass,log_himass,match_count,match_index,separation_arcsec,pgc,hyperleda_objname,hyperleda_anames,hyperleda_otype,hyperleda_mtype,hyperleda_logd25,hyperleda_logr25,hyperleda_ra_deg,hyperleda_dec_deg,query_radius_arcsec,match_status,resolved_via,resolved_ra_deg,resolved_dec_deg,hyperleda_d25_arcmin,hyperleda_d25_kpc
AGC234376,88.32,9.523,0.203,9.18,1,0.0,19.95018035416167,93711.0,,,G,,0.6600000262260437,0.2199999988079071,198.7075,28.019722,30.0,matched,AGC_alfalfa,198.70374999999996,28.01527777777778,0.45708821721737913,11.74316610162105
AGC234379,96.88,9.808,0.117,9.25,1,0.0,27.797394452155935,93712.0,NPM1G+28.0265,NPM1G+28.0265,G,,0.5899999737739563,0.07000000029802322,198.759167,28.036111,30.0,matched,AGC_alfalfa,198.76583333333332,28.041111111111114,0.3890451215007409,10.963777696280367
AGC235285,132.72,9.468,0.223,9.34,1,0.0,15.483019245851345,1715824.0,,,G,,0.5799999833106995,0.03999999910593033,207.31125,24.7675,30.0,matched,AGC_alfalfa,207.30791666666664,24.770555555555553,0.3801893817104401,14.677850960234743
AGC240141,77.01,9.789,0.108,9.6,1,0.0,27.620327413117437,50584.0,NGC5490C              MCG3-36-069           CGCG103-100           KUG1407+178           ARP79,NGC5490C              MCG3-36-069           CGCG103-100           KUG1407+178           ARP79,GM,Sbc,0.8899999856948853,0.09000000357627869,212.52875,17.615556,30.0,matched,AGC_alfalfa,212.5208333333333,17.61416666666667,0.7762470910600872,17.38894469789235
AGC240208,87.08,9.658,0.161,9.77,1,0.0,6.6881063248170385,50916.0,!MCG1-36-029          CGCG46-76,!MCG1-36-029          CGCG46-76,G,Sbc,0.7300000190734863,0.03999999910593033,213.800417,4.872222,15.0,matched,AGC_alfalfa,213.8020833333333,4.873055555555556,0.5370318199557904,13.603308794926873
AGC240256,79.39,9.618,0.143,9.72,1,0.0,28.839512233693497,51144.0,MCG4-34-016           CGCG133-31,MCG4-34-016           CGCG133-31,G,,0.75,0.2800000011920929,214.755833,24.943611,30.0,matched,AGC_alfalfa,214.74708333333334,24.9425,0.5623413251903492,12.986493998412866
AGC240367,117.88,10.739,0.098,10.0,1,0.0,34.4347506323215,51624.0,IC4424                MCG1-37-014           CGCG47-48             IRASF14250+0502,IC4424                MCG1-37-014           CGCG47-48             IRASF14250+0502,G,,0.9700000286102295,0.44999998807907104,216.884583,4.821944,60.0,matched,AGC_alfalfa,216.87499999999994,4.8213888888888885,0.9332543622774421,32.00120065857727
AGC240438,37.48,8.543,0.162,9.48,2,1.0,57.89748979205437,51933.0,CGCG47-82             VIIIZw432,CGCG47-82             VIIIZw432,G,,0.7300000190734863,0.44999998807907104,218.034583,6.190278,60.0,matched,AGC_alfalfa,218.02374999999995,6.202222222222223,0.5370318199557904,5.854984079396638
AGC241188,136.32,10.455,0.099,10.37,1,0.0,36.62978491047232,50635.0,IC4382                CGCG132-79            CGCG133-2             HCG71B,IC4382                CGCG132-79            CGCG133-2             HCG71B,GM,Sb,0.800000011920929,0.5799999833106995,212.760417,25.519722,60.0,matched,AGC_alfalfa,212.76249999999996,25.509722222222223,0.6309573617993123,25.019907891832048
AGC241379,130.61,10.725,0.101,9.94,1,0.0,24.83680754998244,50274.0,IC4373                CGCG132-75            NPM1G+25.0342,IC4373                CGCG132-75            NPM1G+25.0342,G,,0.9100000262260437,0.019999999552965164,211.43,25.231111,30.0,matched,AGC_alfalfa,211.43583333333333,25.235555555555557,0.8128305652490639,30.88179764414117
