 200  41.7  4.1  8.8 11.5  4  10.2  15.4   6.11 0.47 1.02   6.21  6778.6   9.3 0.02 202.9  13.1 16.4 0.98 182.5 0 0 G91 Sp05
 201  36.1  3.5  7.5 11.3  4  10.2  21.8   8.95 0.55 1.02   9.16  4064.1  11.8 0.01 381.0  16.7 16.2 0.99 359.9 0 0 G91 Sp05
 202  54.5  9.2 13.6 11.0  2   5.9  18.5  13.80 1.33 1.03  14.17  3884.7  10.3 0.01 341.0  14.5  0.0 0.99 336.6 0 0 G91 Ru76
 203        4.0  4.1  5.3                                                                                       1   ERT     
 204   7.5  0.8  1.2  2.2 10   9.3  33.6   2.19 0.06 1.02   2.23  9398.8   8.9 0.03 513.8  12.5 11.4 0.97 487.1 0 0 GBT     
 205  16.0  1.3  1.5  4.1  3  12.1  48.6   3.58 0.10 1.05   3.77  6857.7   5.5 0.02 250.7   7.8  0.0 0.98 245.1 0 0 AOL HG84
 206        3.8  3.9  5.2                                                                                       1   ERT     
 208  46.6  1.8  2.1  4.4  3  25.2  91.6   9.58 0.14 1.18  11.35  2118.9   2.0 0.01 243.8   2.8  0.0 0.99 242.1 0 0 AOL HG84
 209        2.9  3.0  5.2                                                                                       1   ERT     
 210   4.4  0.8  0.8  5.3  2   5.5  20.9   0.87 0.07 1.00   0.88  8454.5   9.5 0.03 256.7  13.5  0.0 0.97 249.7 0 0 ERT     
 211        4.0  4.1  5.3                                                                                       1   ERT     
 212  16.3  1.2  1.2  5.2  2  13.5  37.1   1.84 0.08 1.27   2.34  2140.3   3.5 0.01 165.3   4.9  0.0 0.99 164.2 0 0 ERT     
 213   7.7  0.6  0.7  5.3  2  12.0  28.6   0.48 0.03 1.01   0.49  5963.0   4.3 0.02  65.1   6.1  0.0 0.98  63.9 0 0 ERT     
 215        3.0  3.1  5.3                                                                                       1   ERT     
 216   8.2  1.9  2.0  5.3  2   4.3  12.8   1.38 0.20 1.00   1.38  8549.4   9.5 0.03 360.2  13.4  0.0 0.97 350.2 0 0 ERT     
 217  32.1  3.1  6.7 11.3  4  10.2  12.0   3.13 0.31 1.02   3.20  3512.4   7.7 0.01 153.5  10.9 16.0 0.99 135.8 0 0 G91 Sp05
 218  14.0  1.3  0.8  2.1  2  11.1  52.8   1.84 0.06 1.01   1.86  5288.7   2.4 0.02 179.4   3.4  0.0 0.98 176.3 0 0 GBT     
 219        7.9  4.0  1.3                                                                                       1   NRT     
 220        7.1  3.6  1.3                                                                                       1   NRT     
 221  10.0  2.6  4.4  1.3 22   3.9   6.3   1.35 0.11 1.01   1.36  9044.9  21.7 0.03 239.3  30.7 11.7 0.97 221.0 0 1 NRT     
 222   7.8  1.4  1.5  4.1  3   5.6  16.9   1.26 0.10 2.20   2.78  5519.7   7.8 0.02 234.2  11.0  0.0 0.98 230.0 0 0 AOL HG84
 223        4.7  2.4  1.3                                                                                       1   NRT     
 224 214.8  6.0  6.0  5.2  2  36.1 102.9  19.75 0.32 1.09  21.52   509.3   1.1 0.00 100.8   1.5  0.0 1.00 100.6 0 0 ERT     
 225  15.4  3.8  6.4  1.3 22   4.1   5.6   1.84 0.17 1.02   1.88 11142.7  12.7 0.04 271.2  18.0  1.6 0.96 260.0 0 1 NRT     
 226        3.2  2.3  2.6                                                                                       1   NRT     
 227  16.9  0.6  0.8  9.3  2  30.7 128.6   5.30 0.09 1.16   6.14  9353.8   2.2 0.03 519.9   3.1  0.0 0.97 504.2 0 0 AOL Bi86
 228        6.2  3.2  1.3                                                                                       1   NRT     
 229       10.2 10.5  5.3                                                                                       1   ERT     
 230  13.9  1.3  0.9  2.1  2  10.3  42.9   1.43 0.06 1.01   1.44  6035.9   2.4 0.02 141.5   3.3  0.0 0.98 138.7 0 0 GBT     
 231  16.2  1.4  0.9  2.2  2  11.9  65.2   3.18 0.09 1.01   3.20  6877.2   2.3 0.02 346.4   3.3  0.0 0.98 338.7 0 0 GBT     
 232  75.3  2.0  4.5  8.5  6  37.7  65.0  12.33 0.18 1.26  15.48  5252.2   3.2 0.02 176.1   4.6 29.4 0.98 144.3 0 0 AOL Sp05
 233        5.7  2.9  1.3                                                                                       1   NRT     
 234   5.6  0.8  0.9  4.2  3   7.2  35.3   1.66 0.09 1.13   1.88  8508.6  12.8 0.03 600.4  18.1  0.0 0.97 583.9 0 0 AOL HG84
 236  12.7  0.8  1.5  5.3  6  15.2  30.2   2.47 0.08 1.01   2.49  8818.1   8.1 0.03 316.2  11.5 18.2 0.97 289.4 0 0 ERT     
 237  57.6  8.3 21.6 11.4  6   7.0  15.6  18.43 1.61 1.05  19.37  5469.7  21.5 0.02 595.9  30.4 20.2 0.98 565.4 0 0 G91 Sp05
 238  48.0  3.5  3.6  5.3  2  13.8  47.2   6.73 0.24 1.01   6.81  8299.4   5.1 0.03 158.3   7.3  0.0 0.97 154.1 0 0 ERT     
 240  16.5  1.2  0.8  2.1  2  13.4  81.4   3.59 0.09 1.02   3.65  4684.3   2.1 0.02 409.9   3.0  0.0 0.98 403.6 0 0 GBT     
 241   7.3  1.0  1.2  8.0  2   7.5  23.0   1.31 0.10 1.03   1.35  5675.2   8.7 0.02 213.2  12.3  0.0 0.98 209.3 0 0 AOL Bo85
 242  13.0  0.8  1.0  8.0  2  16.5  57.5   2.73 0.08 1.02   2.78  4594.1   6.8 0.02 228.8   9.7  0.0 0.98 225.4 0 0 AOL Bo85
 243   2.9  0.5  1.1  5.2 10   6.0   7.4   0.31 0.03 1.01   0.32  4478.4  25.3 0.01 149.8  35.8 14.1 0.99 133.6 0 0 ERT     
 244        2.8  2.8  5.2                                                                                       1   ERT     
 245        4.0  4.0  5.2                                                                                       1   ERT     
 246  20.3  1.3  1.5  2.2  6  15.4  53.7   4.40 0.08 1.01   4.46  7443.7   5.1 0.02 328.3   7.2  8.3 0.98 312.3 0 0 GBT     
 247  51.0  1.8  4.0  8.4  6  28.8  41.2   6.32 0.15 1.06   6.70  1973.8   3.8 0.01 149.5   5.4 28.7 0.99 120.0 0 0 AOL Sp05
 248   9.4  1.6  2.7  1.3 22   5.9   9.4   1.02 0.05 1.01   1.03 11169.7   7.4 0.04 166.8  10.5  8.4 0.96 152.7 0 0 NRT     
 249  11.4  1.8  2.2  2.6  6   6.5  14.9   1.40 0.09 1.00   1.40  6589.7   8.9 0.02 182.5  12.5  6.8 0.98 171.9 0 0 NRT     
 250 208.3  9.2  8.5  2.1  4  22.5  75.2  21.33 0.34 1.01  21.44  2123.2   2.0 0.01 112.8   2.9  3.3 0.99 108.7 0 0 G43 Sp05
 251  20.0  2.5  3.8 11.8  2   8.0  19.5   4.08 0.38 1.01   4.12 11044.3  11.6 0.04 358.5  16.4  0.0 0.96 345.8 0 0 G91 Sp05
 252  11.9  1.0  1.1  4.2  3  12.5  52.1   3.03 0.08 1.05   3.19  9533.8   6.9 0.03 333.2   9.7  0.0 0.97 322.9 0 0 AOL HG84
 253  22.8  2.3  2.6  4.1  3   9.7  27.8   3.71 0.18 1.06   3.94  9420.1   5.3 0.03 260.7   7.4  0.0 0.97 252.8 0 0 AOL HG84
 256       11.0  5.6  1.3                                                                                       1   NRT     
 257        4.0  2.0  1.3                                                                                       1   NRT     
 258  28.8  2.8  2.0  2.6  2  10.4  32.3   1.49 0.08 1.01   1.50  6041.4   3.7 0.02  53.6   5.2  0.0 0.98  52.6 0 0 NRT     
 260  56.0  1.9  2.3  5.1  3  29.9  74.9   5.47 0.10 1.11   6.08  5497.0   1.7 0.02  98.7   2.4  0.0 0.98  96.9 0 0 AOL HG84
 261   4.0  1.0  1.1  5.3  2   3.9  11.1   0.64 0.11 1.00   0.65  9072.5   6.6 0.03 368.5   9.4  0.0 0.97 357.7 0 0 ERT     
 264   6.7  1.8  3.0  1.3 22   3.7   7.6   1.27 0.10 1.02   1.29  7810.4   7.5 0.03 463.3  10.6 11.7 0.97 440.1 2 1 NRT     
 266  19.0  1.3  0.8  2.2  2  14.9  74.3   3.40 0.08 1.01   3.43  6645.0   1.8 0.02 328.8   2.6  0.0 0.98 321.7 0 0 GBT     
 267  38.7  1.2  0.8  2.1  2  32.2 158.1   5.05 0.05 1.01   5.11  4234.7   0.9 0.01 166.8   1.3  0.0 0.99 164.5 0 0 GBT     
 268  21.0  1.3  3.8  8.5 10  16.3  19.7   3.57 0.14 1.09   3.88  4721.7   8.7 0.02 231.8  12.3 58.5 0.98 170.6 0 0 AOL Sp05
 269        5.4  2.7  1.3                                                                                       1   NRT     
 270        4.7  3.4  2.6                                                                                       1   NRT     
 271  18.2  3.1  6.8 11.6  4   5.8  10.2   3.78 0.51 1.01   3.81  7917.0  16.4 0.03 397.4  23.1  7.1 0.97 380.3 0 0 G91 Sp05
 273        4.1  2.1  1.3                                                                                       1   NRT     
 274        4.1  3.0  2.6                                                                                       1   NRT     
 275        7.4  5.3  2.6                                                                                       1   NRT     
 276  45.0  2.0  3.7  8.4  4  22.0  41.3   6.11 0.18 1.03   6.30  1939.8   2.8 0.01 156.3   4.0 14.4 0.99 141.1 0 0 AOL Sp05
 277  22.6  2.0  2.0  5.2  2  11.4  40.5   3.45 0.14 1.01   3.48  4526.4   6.1 0.02 176.6   8.7  0.0 0.99 174.0 0 0 ERT     
 278   5.8  0.5  0.5  4.2  3  12.6  72.1   2.02 0.05 1.08   2.18  7729.0   6.0 0.03 456.2   8.4  0.0 0.97 444.7 0 0 AOL HG84
 279  33.9  2.3  3.1  9.3  2  14.7  43.1   6.03 0.23 1.18   7.12  1945.3   6.3 0.01 196.9   9.0  0.0 0.99 195.7 0 0 AOL Bi86
 280  30.9  1.2  1.4  4.6  3  25.4  74.9   4.18 0.08 1.14   4.77  5203.0   2.3 0.02 153.7   3.2  0.0 0.98 151.1 0 0 AOL HG84
 281  23.2  2.5  2.9  4.3  3   9.2  25.8   3.61 0.19 1.23   4.43  4233.0   4.9 0.01 238.0   7.0  0.0 0.99 234.7 0 0 AOL HG84
 282        5.8  2.9  1.3                                                                                       1   NRT     
 283  33.4  1.7  1.9  4.1  3  19.5  59.1   5.20 0.12 1.15   5.97  4100.9   2.9 0.01 213.1   4.2  0.0 0.99 210.2 0 0 AOL HG84
 284        4.7  2.4  1.3                                                                                       1   NRT     
 286  17.9  1.2  1.3  5.3  2  14.5  34.3   2.14 0.10 1.00   2.15  8808.3   2.6 0.03 240.2   3.7  0.0 0.97 233.3 0 0 ERT     
 287   5.0  0.8  0.9  4.1  3   6.5  29.8   1.39 0.07 1.07   1.49  8300.1   9.2 0.03 375.5  13.1  0.0 0.97 365.4 0 0 AOL HG84
 288  30.3  2.9  1.5  1.3  2  10.3  44.2   1.50 0.06 1.01   1.51 10475.6   2.4 0.03  52.1   3.3  0.0 0.97  50.3 0 0 NRT     
 289       11.7 19.4 13.7                                                                                       1   HIP Me04
 290  43.3  3.9  8.3 11.1  4  11.0  18.2   6.56 0.43 1.01   6.65  1749.8   7.9 0.01 188.2  11.1 17.1 0.99 170.1 0 0 G91 Sp05
 291  71.8  3.0  6.8  8.4  6  23.6  34.0   8.97 0.26 1.15  10.32  2524.3   4.2 0.01 149.7   5.9 28.8 0.99 119.9 0 0 AOL Sp05
 292 136.3 16.0 14.6  4.2  2   8.5  26.4  21.06 1.35 1.59  33.49  1820.1   4.5 0.01 304.8   6.3  0.0 0.99 303.0 0 0 AOL Sp05
 293 109.3  2.4  2.8  4.5  3  44.7 106.3  11.48 0.15 1.12  12.88  1791.8   1.4 0.01 146.0   2.0  0.0 0.99 145.1 0 0 AOL HG84
 294   8.8  0.7  0.8  4.5  3  12.5  42.2   1.89 0.07 1.08   2.05  8431.6   4.8 0.03 348.9   6.8  0.0 0.97 339.3 0 0 AOL HG84
 295  18.2  3.3  3.7  1.3 10   5.5  21.9   4.48 0.16 1.01   4.51  5790.0  11.7 0.02 345.3  16.6  5.9 0.98 332.9 0 0 NRT     
 296  16.7  1.2  3.2  8.5  8  13.5  22.3   3.93 0.15 1.15   4.50  4316.9   8.3 0.01 328.7  11.7 43.8 0.99 280.9 0 0 AOL Sp05
 298   9.5  0.8  0.9  4.1  3  11.9  40.1   1.78 0.06 1.23   2.20  7068.1   4.1 0.02 255.5   5.9  0.0 0.98 249.6 0 0 AOL HG84
 299  63.4  3.6  8.1  8.4  6  17.5  27.9   9.62 0.33 1.16  11.15  2057.3   5.6 0.01 181.2   8.0 28.8 0.99 151.4 0 0 AOL Sp05
 301       11.9 19.8 13.7                                                                                       1   HIP Me04
 302        5.7  2.9  1.3                                                                                       1   NRT     
 304  25.7  5.1  5.8  1.3 10   5.0  11.4   2.48 0.16 1.01   2.51 14712.1  12.3 0.05 141.4  17.4  5.4 0.95 129.7 0 0 NRT     
 305        2.8  2.9  5.2                                                                                       1   ERT     
 306  10.8  2.2  4.5  5.2  8   4.9   5.2   0.62 0.10 1.08   0.67  5005.4  15.4 0.02  70.6  21.8  5.8 0.98  63.7 0 0 ERT     
 307        7.2  3.6  1.3                                                                                       1   NRT     
 310        6.1  6.3  5.3                                                                                       1   ERT     
 311        3.5  2.5  2.6                                                                                       1   NRT     
 312  17.6  1.2  1.4  4.3  3  14.2  61.1   4.69 0.13 1.08   5.07  8627.9   4.0 0.03 447.2   5.7  0.0 0.97 434.7 0 0 AOL HG84
 314 221.1  8.9  9.4  5.6  2  25.0  82.7  33.15 0.67 1.03  34.22  2625.0   2.1 0.01 183.0   3.0  0.0 0.99 181.4 0 0 G91 Sp05
 315        3.2  3.3  5.2                                                                                       1   ERT     
 316        3.2  3.3  5.3                                                                                       1   ERT     
 317  72.3  3.3  4.3  8.4  2  21.7  46.4   9.39 0.34 1.11  10.45  2116.5   2.5 0.01 221.8   3.6  0.0 0.99 220.2 0 0 AOL Sp05
 319  17.8  1.4  1.6  4.1  3  12.4  60.7   5.33 0.15 1.20   6.38  4973.2   4.0 0.02 496.5   5.6  0.0 0.98 488.4 0 0 AOL HG84
 321        4.5  4.6  5.3                                                                                       1   ERT     
 322   7.7  0.7  0.7  5.2  2  11.5  31.4   0.66 0.04 1.01   0.66  1871.6   4.7 0.01  94.1   6.6  0.0 0.99  93.5 0 1 ERT     
 323   6.0  0.6  0.7  4.1  3  10.2  54.5   1.95 0.06 1.08   2.12  8015.4   5.4 0.03 435.1   7.6  0.0 0.97 423.8 0 0 AOL HG84
 325  17.7  1.8  1.9  5.3  2   9.7  31.6   2.59 0.14 1.01   2.61  7754.6   6.1 0.03 188.9   8.6  0.0 0.97 184.1 0 0 ERT     
 326  10.7  0.8  0.8  5.2  2  13.5  37.6   1.23 0.05 1.10   1.35  1473.3   2.6 0.00 164.4   3.7  0.0 1.00 163.6 0 0 ERT     
 327        2.8  2.8  5.3                                                                                       1   ERT     
 328   9.3  0.8  0.9  4.2  3  11.3  36.5   1.78 0.07 1.07   1.90  6519.2   4.2 0.02 283.0   5.9  0.0 0.98 277.0 0 0 AOL HG84
 329  17.4  0.6  0.7  4.1  3  28.9 207.0   7.59 0.07 1.36  10.32  4098.6   2.0 0.01 599.9   2.8  0.0 0.99 591.8 0 0 AOL HG84
 330   9.6  1.5  1.0  2.1  2   6.3  25.5   1.14 0.07 1.01   1.14  4291.8   2.9 0.01 198.0   4.1  0.0 0.99 195.2 0 0 GBT     
 331  11.4  2.1  3.0 10.6  2   5.5  16.5   2.75 0.35 1.04   2.87 11238.9  13.7 0.04 467.0  19.4  0.0 0.96 450.1 0 0 NRT KLUN
 332  13.0  1.3  1.4  5.2  2   9.7  29.9   2.24 0.13 1.01   2.26  4307.2   5.3 0.01 314.0   7.5  0.0 0.99 309.5 0 0 ERT     
 333  22.6  1.3  0.9  2.2  2  16.8  58.9   1.69 0.05 1.01   1.71  8314.0   1.6 0.03 105.2   2.2  0.0 0.97 102.3 0 0 GBT     
 334  12.5  2.7  3.1  1.3 10   4.6   9.6   1.62 0.13 1.03   1.67  5086.3  11.3 0.02 303.4  16.0  4.8 0.98 293.6 0 0 NRT     
 335  50.5  5.0 10.7 11.2  4  10.0  19.0  11.09 0.74 1.04  11.52  3213.8   8.2 0.01 343.8  11.6 15.8 0.99 324.6 0 0 G91 Sp05
 336  10.2  0.7  1.0  9.4  2  14.3  46.5   2.49 0.09 1.10   2.74  8076.3   4.8 0.03 330.2   6.7  0.0 0.97 321.5 0 0 AOL Bi86
 338  30.0  1.7  1.8  5.2  2  17.2  52.7   3.09 0.10 1.01   3.12  3499.3   4.9 0.01 109.2   6.9  0.0 0.99 107.9 0 0 ERT     
 339  38.5  2.3  5.0 11.6  4  16.5  31.4   7.49 0.28 1.02   7.64  7549.6   9.0 0.03 225.6  12.7 19.9 0.98 200.7 0 0 G91 Sp05
 340  31.8  1.9  1.5  2.9  2  16.5 119.6   9.61 0.15 1.19  11.42  4326.5   2.0 0.01 381.1   2.8  0.0 0.99 375.6 0 0 AOL Le85
 342   7.8  1.2  1.7 10.6  2   6.6  20.1   1.89 0.16 1.02   1.93  4362.8  10.5 0.01 323.6  14.8  0.0 0.99 319.0 0 0 NRT KLUN
 343  81.8  5.6  4.6  3.4  2  14.7  50.2   6.66 0.22 1.07   7.15  5343.7   2.9 0.02  84.4   4.0  0.0 0.98  83.0 0 0 AOF He83
 344  32.3  1.8  1.8  5.2  2  18.2  56.7   5.14 0.15 1.02   5.22  5034.1   2.2 0.02 250.4   3.1  0.0 0.98 246.2 0 0 ERT     
 345   9.0  1.0  1.0  5.2  2   9.0  39.0   1.97 0.08 1.02   2.02  7043.6   9.8 0.02 252.7  13.8  0.0 0.98 246.9 0 0 NRT     
 346   5.2  1.1  1.3  2.1  6   4.6  10.3   0.73 0.07 1.01   0.73  5939.5  13.7 0.02 299.5  19.4  3.0 0.98 290.7 0 0 GBT     
 348        6.6  3.3  1.3                                                                                       1   NRT     
 349        6.1  3.1  1.3                                                                                       1   NRT     
 350        5.8  3.0  1.3                                                                                       1   NRT     
 351  15.6  1.6  1.2  2.6  2   9.7  39.7   2.39 0.10 1.03   2.47  5976.0   2.1 0.02 271.5   2.9  0.0 0.98 266.2 0 0 NRT     
 352   7.5  1.6  1.2  2.6  2   4.6  16.5   0.57 0.06 1.00   0.57  1705.3   6.8 0.01  84.5   9.6  0.0 0.99  84.0 0 0 NRT     
 353  14.0  2.0  2.0  5.2  2   7.1  19.5   1.64 0.14 1.02   1.67  5480.7   4.7 0.02 171.5   6.6  0.0 0.98 168.5 0 0 ERT     
 354  23.2  4.1  4.6  1.3 10   5.7   8.1   1.44 0.13 1.02   1.47  3827.1   5.5 0.01 146.4   7.8  6.1 0.99 138.5 0 1 NRT     
 355  26.6  1.8  1.9  5.3  2  14.5  60.2   6.11 0.17 1.01   6.17  4370.7   3.9 0.01 288.3   5.5  0.0 0.99 284.1 0 0 GBT Ma14
 356  11.8  2.7  5.1  2.6 14   4.4   6.6   1.48 0.14 1.01   1.49  4302.9  30.5 0.01 191.5  43.1  3.3 0.99 185.5 2 0 NRT     
 357  12.5  2.7  1.8  2.1  2   4.7  23.2   1.93 0.14 1.01   1.95  5990.9   7.1 0.02 223.0  10.0  0.0 0.98 218.7 0 0 GBT     
 358   0.9  0.3  0.3  4.2  3   3.5   7.9   0.12 0.02 1.17   0.15  3452.2   9.1 0.01 273.8  12.8  0.0 0.99 270.7 2 1 AOL HG84
 359   8.5  1.2  3.5  8.5 10   7.1  10.7   2.07 0.18 1.11   2.30  4947.7  20.5 0.02 445.3  28.9 30.9 0.98 407.8 0 0 AOL Sp05
 361  39.2  2.5  4.7  8.6  4  15.6  38.4   9.80 0.38 1.18  11.56  7006.6   6.3 0.02 483.5   8.9 14.9 0.98 458.0 0 0 AOL Sp05
 362  19.3  1.3  1.8  8.8  2  14.4  52.9   5.13 0.20 1.01   5.18  9404.9   6.5 0.03 447.2   9.2  0.0 0.97 433.6 0 0 GBT     
 363  17.7  2.9  4.2 10.6  2   6.2  14.6   3.33 0.40 1.09   3.61  3049.8   9.8 0.01 331.8  13.8  0.0 0.99 328.4 0 0 NRT KLUN
 364       12.1 20.1 13.7                                                                                       1   HIP Me04
 366   8.7  1.2  1.2  5.3  2   7.3  28.5   1.93 0.13 1.01   1.95  6595.5   5.8 0.02 372.0   8.2  0.0 0.98 364.0 0 0 ERT     
 367  19.2  2.3  5.0 11.6  4   8.2  16.4   4.14 0.30 1.01   4.17  7626.6  16.2 0.03 254.6  22.9 12.9 0.98 235.7 0 0 G91 Sp05
 368  33.7  5.4  4.8  1.3  6   6.2  15.0   1.59 0.10 1.02   1.62  9958.7   7.7 0.03  49.6  10.8  1.6 0.97  46.4 0 0 NRT     
 370        8.7  4.4  1.3                                                                                       1   NRT     
 371  40.1  6.3 10.2 13.3  2   6.4  13.7   5.78 0.70 1.58   9.13  1410.2   8.9 0.00 169.5  12.6  0.0 1.00 168.7 0 0 HIP Me04
 372  14.6  3.3  3.7  1.3 10   4.5   6.6   0.58 0.07 1.01   0.58 13898.5  14.7 0.05  55.8  20.8  4.7 0.96  48.8 0 1 NRT     
 373        3.9  2.0  1.3                                                                                       1   NRT     
 374  11.4  2.0  2.1  5.3  2   5.7  15.5   1.76 0.19 1.02   1.79  7295.7   4.3 0.02 307.8   6.0  0.0 0.98 300.5 0 1 ERT     
 375        5.6  2.8  1.3                                                                                       1   NRT     
 376 198.8  8.1 11.7 10.6  2  24.6  36.7   8.31 0.38 1.13   9.39  3359.9   3.0 0.01  37.2   4.3  0.0 0.99  36.8 0 0 NRT KLUN
 377  81.6  2.7  1.7  1.9  2  30.0 138.5  10.74 0.13 1.03  11.09  1484.9   1.0 0.00 214.3   1.4  0.0 1.00 213.2 0 0 G91 TC88
 378        3.6  1.8  1.3                                                                                       1   NRT     
 379  17.5  3.9  2.0  1.3  2   4.5  20.1   1.75 0.15 1.01   1.77  5921.8   2.5 0.02 190.1   3.5  0.0 0.98 186.4 0 0 NRT     
 380        4.1  4.2  5.2                                                                                       1   ERT     
 381        3.9  2.0  1.3                                                                                       1   NRT     
 382  66.9  6.1 12.8 11.2  4  11.0  18.9  11.14 0.70 1.02  11.42  2447.9   8.0 0.01 212.7  11.3 17.2 0.99 194.0 0 0 G91 Sp05
 383  58.2  1.7  1.3  3.1  2  34.6 170.6  10.13 0.10 1.32  13.39  1488.4   1.0 0.00 199.9   1.4  0.0 1.00 198.9 0 0 AOL Le85
 384        5.1  2.6  1.3                                                                                       1   NRT     
 385  25.9  2.8  8.3 11.2  8   9.4  13.2   5.09 0.32 1.02   5.19  3004.5  41.4 0.01 217.2  58.6 44.0 0.99 171.5 0 0 G91 Sp05
 386   6.2  0.9  0.6  2.2  2   6.8  37.9   1.24 0.05 1.01   1.25  7485.2   5.8 0.02 300.1   8.2  0.0 0.98 292.8 0 0 GBT     
 387        6.5  3.3  1.3                                                                                       1   NRT     
 390  10.3  1.2  0.8  2.2  2   8.3  53.6   2.41 0.09 1.01   2.45  9102.8   4.2 0.03 456.3   6.0  0.0 0.97 442.8 0 0 GBT     
 391  24.5  3.0  2.1  2.6  2   8.2  30.5   3.25 0.18 1.02   3.32  4929.4   5.4 0.02 246.5   7.6  0.0 0.98 242.5 0 0 NRT     
 392        3.5  3.6  5.3                                                                                       1   ERT     
 393   4.8  0.7  0.9  2.1 10   7.3  15.2   0.56 0.03 1.00   0.57  3011.1   6.0 0.01 153.5   8.4  8.1 0.99 144.0 0 0 GBT     
 394        6.0  4.3  2.6                                                                                       1   NRT     
 395        4.0  2.1  1.3                                                                                       1   NRT     
 396        3.4  3.5  5.2                                                                                       1   ERT     
 397   8.6  0.2  0.2  2.5  2  34.9 203.5   1.66 0.01 1.06   1.77  2807.6   1.1 0.01 217.6   1.5  0.0 0.99 215.6 0 0 AOL Lu93
 399   6.9  1.1  1.9  5.3  6   6.4  13.1   1.23 0.09 1.01   1.24  6128.2  13.4 0.02 237.8  19.0  8.0 0.98 225.2 0 0 ERT     
 400  21.3  1.5  1.7  4.2  3  14.3  77.9   7.13 0.17 1.48  10.54  5164.5   3.6 0.02 583.3   5.1  0.0 0.98 573.4 0 0 AOL HG84
 401  10.9  1.7  5.1  8.6 10   6.3  10.9   3.04 0.24 1.09   3.31  6424.3  20.3 0.02 395.4  28.8 25.3 0.98 362.4 0 0 AOL Sp05
 402   9.6  1.2  1.3  5.2  2   7.7  15.6   0.47 0.05 1.02   0.48  3627.3   6.6 0.01  57.1   9.4  0.0 0.99  56.4 0 0 ERT     
 403        4.7  2.4  1.3                                                                                       1   NRT     
 405  20.5  2.4  2.7  4.3  3   8.5  24.0   2.76 0.16 1.08   2.99  6233.8   5.7 0.02 176.1   8.1  0.0 0.98 172.5 0 0 AOL HG84
 406        6.5  6.7  5.3                                                                                       1   ERT     
 407  72.7  3.8  5.5 10.6  2  19.3  39.7   6.96 0.29 1.06   7.38  1166.3   4.4 0.00 102.7   6.2  0.0 1.00 102.3 0 0 NRT KLUN
 409   9.4  2.2  1.6  2.6  2   4.3  17.8   1.11 0.10 1.01   1.12  6378.3   7.3 0.02 155.5  10.3  0.0 0.98 152.2 0 0 NRT     
 410  12.5  1.5  1.6  4.1  3   8.5  30.8   2.56 0.11 1.05   2.68  6498.6   5.5 0.02 260.7   7.7  0.0 0.98 255.1 0 0 AOL HG84
 411        3.9  4.0  5.3                                                                                       1   ERT     
 412        4.2  2.1  1.3                                                                                       1   NRT     
 413        6.9  3.5  1.3                                                                                       1   NRT     
 415        3.3  1.7  1.3                                                                                       1   NRT     
 416  28.5  2.7  7.1  8.4  8  10.4  15.8   5.66 0.30 1.15   6.51  2361.9  10.3 0.01 253.9  14.5 36.5 0.99 215.7 0 0 AOL Sp05
 417   9.3  1.0  1.0  5.3  2   9.6  30.5   1.32 0.07 1.00   1.33  9586.2   6.1 0.03 186.8   8.7  0.0 0.97 181.0 0 0 ERT     
 418   5.1  1.0  1.8  5.3  6   5.1   9.0   0.83 0.09 1.01   0.83  6505.4  19.9 0.02 260.9  28.2  4.6 0.98 250.9 0 0 ERT     
 420        3.1  3.2  5.3                                                                                       1   ERT     
 421  71.5  2.0  1.3  2.2  2  35.9 132.6   7.71 0.10 1.02   7.90  6650.4   0.7 0.02 198.0   1.0  0.0 0.98 193.7 0 0 GBT     
 423  43.7  2.5  4.6  8.6  4  17.6  51.4  12.96 0.40 1.30  16.80  6257.1   6.0 0.02 526.7   8.5 14.8 0.98 501.5 0 0 AOL Sp05
 424  20.4  2.1  1.5  2.6  2   9.7  22.4   1.18 0.09 1.01   1.19  7802.1   2.3 0.03 121.6   3.3  0.0 0.97 118.5 0 0 NRT     
 425       12.1  6.2  1.3                                                                                       1   NRT     
 427   8.3  1.1  1.1  5.3  2   7.8  21.8   0.88 0.07 1.13   0.99  7075.5   4.7 0.02 133.8   6.7  0.0 0.98 130.7 0 0 ERT     
 429   3.4  0.6  1.3  5.3 10   6.1   8.6   0.59 0.05 1.01   0.60  8957.7  22.5 0.03 290.8  31.8 14.6 0.97 268.2 0 0 ERT     
 430   7.2  2.6  4.4  1.3 22   2.7   3.7   0.60 0.08 1.01   0.60 12625.7  24.8 0.04 132.2  35.1 11.7 0.96 115.7 2 1 NRT     
 431        3.5  1.8  1.3                                                                                       1   NRT     
 432  12.4  2.1  2.4  4.3  3   5.9  27.9   3.63 0.22 1.14   4.13 13282.2   9.1 0.04 473.2  12.8  0.0 0.96 453.1 0 0 AOL HG84
 433  18.8  1.4  0.9  2.1  2  13.0  58.4   2.99 0.09 1.01   3.03  3654.8   1.8 0.01 297.3   2.6  0.0 0.99 293.7 0 0 GBT     
 438  15.1  4.4  7.3  1.3 22   3.5   3.8   1.23 0.16 1.01   1.24  5882.5  19.8 0.02 197.0  28.0 11.7 0.98 181.8 0 0 NRT     
 439  48.4  1.7  3.1  8.6  4  29.1  40.0   3.35 0.10 1.05   3.51  6479.9   3.3 0.02  73.7   4.7 14.8 0.98  57.6 0 0 AOL Sp05
