  541  0  1  0  0  0  0  0  0
  542  0  0                 0
  544  0  0  0  0  0  0  0  0
  545  1  0  0  0  0  0  0  0
  546  0  0                 0
  548  0  0  0  0  0  0  0  0
  549  1  0  0  0  0  0  0  0
  550  1  0  1  0  0  0  0  0
  551  1  0  0  0  0  0  0  0
  553  0  0  0  0  0  0  0  0
  554  0  0                 0
  555  1  1  0  1  0  0  0  0
  556  1  1                 0
  561  0  0  0  0  0  0  0  0
  562  0  0  0  0  0  0  0  0
  564  0  0  1  0  0  0  0  0
  565  0  1                 0
  566  0  0  0  0  0  0  0  0
  567  0  0  0  0  0  0  1  0
  568  0  0  0  0  0  0  0  0
  569  1  0  0  0  0  0  0  0
  570  0  1                 0
  572  0  0                 0
  573  0  0  0  0  0  0  0  0
  575  0  0  0  0  0  0  0  0
  576  0  0  0  0  0  0  0  0
  578  0  0                 0
  579  0  1  0  0  0  0  0  0
  580  0  0                 0
  581  0  0  0  0  0  0  0  0
  582  0  1  0  0  0  0  0  0
  583  0  1                 0
  585  0  1                 0
  586  0  1                 0
  587  1  0                 0
  591  0  0                 0
  592  0  1                 0
  593  0  0  0  0  0  0  0  0
  595  1  0                 0
  596  0  1                 0
  598  1  0  0  0  0  0  0  0
  599  0  0                 0
  600  0  1  0  0  0  0  0  0
  601  1  0  0  0  0  0  0  0
  603  0  0  0  0  0  0  0  0
  604  0  0  0  0  0  0  0  0
  605  1  0  0  0  0  0  0  0
  607  0  1                 0
  609  0  0  0  0  0  0  0  0
  611  0  0  0  0  0  0  0  0
  612  1  0  0  0  0  0  0  0
  613  0  0  0  0  0  0  0  0
  615  1  0  0  0  0  0  0  0
  616  1  0  0  0  0  0  0  0
  617  0  1                 0
  618  1  1                 0
  620  0  0                 0
  622  0  0  0  0  0  0  0  0
  623  0  0                 0
  625  1  0  0  0  0  0  0  0
  626  1  0  0  0  0  0  0  0
  628  0  0  0  0  0  0  0  0
  630  0  0  1  0  0  0  0  0
  631  1  0  0  0  0  0  0  0
  633  0  0  0  0  0  0  0  0
  634  1  0  1  0  0  0  0  0
  635  0  0  0  0  0  0  0  0
  636  0  1                 0
  638  0  0  0  0  0  0  0  0
  639  0  0                 0
  640  0  0                 0
  641  0  0  1  0  0  1  0  0
  643  1  0  0  0  0  0  0  0
  644  1  0                 0
  645  1  0  1  0  0  0  0  0
  646  0  0                 0
  647  0  0                 0
  648  0  0                 0
  649  0  0  0  0  0  1  0  0
  650  0  0                 0
  651  0  0  1  0  0  0  0  0
  652  0  0  1  0  0  0  0  0
  653  1  0  1  0  0  0  1  0
  654  0  0  0  0  0  0  0  0
  655  1  0  0  0  0  0  0  0
  658  0  0                 0
  659  0  0                 0
  660  0  0  0  0  0  0  0  0
  661  0  0  0  0  0  0  0  0
  666  0  0  1  0  0  0  1  0
  667  0  0                 0
  668  1  0  0  0  0  0  0  0
  669  0  0  0  0  0  0  0  0
  670  0  0                 0
  671  0  0  0  0  0  0  0  0
  672  0  0  0  0  0  0  0  0
  674  0  0  0  0  0  0  0  0
  675  1  1  0  0  0  0  0  0
  676  1  0  0  0  0  0  0  0
  677  0  0                 0
  678  0  1                 0
  679  0  0  0  0  0  1  0  0
  680  1  0  0  0  0  0  0  0
  683  1  0  0  0  1  1  1  0
  684  0  0                 0
  687  0  1  0  0  0  0  1  0
  688  0  1  1  0  0  0  0  0
  689  0  0  0  0  0  0  0  0
  690  0  0  0  0  0  0  0  0
  692  1  0  0  0  0  0  0  0
  693  0  1  0  0  0  1  1  0
  694  1  0  0  0  0  0  0  0
  695  1  0  0  0  0  0  1  0
  696  0  0                 0
  697  0  0  0  0  0  0  0  0
  698  0  0                 0
  700  0  0  0  0  0  0  0  0
  702  0  0  0  0  0  0  0  0
  703  0  1                 0
  705  0  0                 0
  706  0  0  0  0  0  0  0  0
  708  0  0                 0
  709  0  0                 0
  711  1  0  0  1  0  0  0  0
  712  0  0  0  0  0  0  0  0
  714  0  0  0  0  0  0  0  0
  716  1  0  0  0  0  0  0  0
  718  0  1                 0
  719  1  0  0  1  0  0  0  0
  720  1  0  0  0  1  0  0  0
  721  0  0  0  0  0  1  1  0
  722  0  0                 0
  723  0  0  0  0  0  0  0  0
  724  0  0  0  0  0  0  0  0
  725  0  1  0  0  0  1  1  0
  726  0  0  0  0  0  0  0  0
  727  0  0                 0
  728  0  0  0  0  0  0  1  0
  729  0  0  0  0  0  0  0  0
  731  0  0                 0
  732  0  0                 0
  733  0  0                 0
  734  0  0                 0
  735  0  0                 0
  736  1  0  0  0  0  0  0  0
  737  0  0  0  0  0  0  0  0
  739  0  0  0  0  0  0  0  0
  740  0  0  0  0  0  1  0  0
  741  0  0  0  0  0  0  0  0
  742  0  0                 0
  743  0  0  0  0  0  0  0  0
  744  0  0  0  0  0  0  0  0
  745  0  0  0  0  0  1  0  0
  746  0  0                 0
  749  0  1                 0
  750  0  0  0  0  0  0  0  1
  751  0  0  0  0  0  0  0  0
  752  0  0                 0
  754  0  0  0  0  0  0  0  0
  755  0  0                 0
  756  0  0  0  0  0  0  0  0
  757  0  0  0  0  0  0  0  0
  759  0  0                 0
  761  1  0  0  0  0  0  0  0
  762  1  1                 0
  763  0  0                 0
  765  0  0  0  0  0  0  0  0
  767  1  1  0  0  0  0  0  0
  768  0  0                 0
  769  0  0  0  0  0  0  0  0
  770  0  0                 0
